id,x,y,containmentdatetime,controldatetime,dailyacres,discoveryacres,firecause,firediscoverydatetime,incidenttypecategory,incidenttypekind,initiallatitude,initiallongitude,irwinid,localincidentidentifier,poocounty,poodispatchcenterid,poofips,poostate,uniquefireidentifier,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,wind_speed_2m_mean,wind_speed_2m_max_mean,wind_speed_10m_mean,wind_speed_10m_max_mean,humidity_mean,temp_2m_mean,rain_sum,dew_frost_point_2m,wet_bulb_temp_2m,relative_humidity,clear_sky_photosynthetically_active_radiation,all_sky_photosynthetically_active_radiation,all_sky_surface_uv_index
12032,-112.143678902,41.584173107,2021-08-14 05:08:00+00:00,2021-08-17 22:11:00+00:00,5.0,0.1,Human,2021-08-14 05:07:24+00:00,WF,FI,41.584167,-112.143667,{658FFA71-4E0C-4386-B02A-9FB171DC23FF},759,Box Elder,UTNUC,49003,US-UT,2021-UTBRS-000759,27.14,35.8,6.47,0.0,0.65,1.13,1.96,3.08,0.31,0.45,0.615,1.1575,2.0575,3.2800000000000002,6.1975,25.509999999999998,4.07,4.67,15.9,26.44,135.23,126.77,2.07
12043,-111.654311685,40.7439560540001,2021-08-22 00:59:59+00:00,2021-09-08 23:00:00+00:00,541.0,0.1,Human,2021-08-14 19:18:59+00:00,WF,FI,40.7436,-111.6579,{5D3F5BFF-3B46-47B3-8830-88AAA24F802B},763,Salt Lake,UTNUC,49035,US-UT,2021-UTNWS-000763,28.04,35.15,6.9,0.0,1.6,3.58,2.27,4.95,0.3,0.39,1.978846153846154,3.37,2.9749999999999996,4.648461538461539,6.831153846153847,21.483076923076922,62.8,5.65,16.84,25.94,141.27,135.12,2.35
12060,-112.214911289,36.3059454840001,2021-08-17 00:55:00+00:00,2021-08-22 19:50:00+00:00,3.17,1.0,Undetermined,2021-08-14 23:21:00+00:00,WF,FI,36.25361,-112.1496,{8C75EBFD-1046-4465-A5C4-C81454018D3E},63,Coconino,AZWDC,4005,US-AZ,2021-AZGCP-000063,26.06,33.47,10.13,0.48,1.88,3.48,2.8,4.48,0.32,0.4,2.32,4.028888888888889,3.411111111111111,5.474444444444444,9.223333333333334,23.396666666666665,10.95,11.25,18.65,42.38,144.49,138.3,2.54
12066,-118.55011244,36.2778550740001,2021-09-18 02:18:00+00:00,2021-12-08 18:30:00+00:00,8778.0,1.0,Natural,2021-08-15 18:23:00+00:00,WF,FI,36.28429,-118.5539,{751BAEA9-D0BC-43AF-AE3E-34CBFB059110},2758,Tulare,CACCCC,6107,US-CA,2021-CASQF-002758,27.05,36.48,7.93,0.06,0.47,1.05,1.5,2.51,0.14,0.45,0.5222413793103449,1.0510344827586207,1.8760344827586208,3.367155172413793,4.236465517241379,13.758620689655173,70.05000000000001,7.69,17.37,31.38,132.8,114.45,2.07
12073,-112.965211508,37.0408855270001,2021-08-19 15:00:00+00:00,2021-08-20 16:50:00+00:00,4.32,1.0,Natural,2021-08-15 19:18:59+00:00,WF,FI,37.04095,-112.9653,{8CFA3CC9-9417-40ED-A872-52FFEFF4997F},743,Washington,UTCDC,49053,US-UT,2021-UTCCD-000743,28.42,36.96,10.07,1.41,1.5,3.69,2.23,4.73,0.36,0.36,2.8200000000000003,4.696666666666666,4.108333333333333,6.32,9.868333333333334,24.39,32.09,11.39,19.9,39.0,138.51,124.91,2.2
12076,-112.697111456,37.0426355450001,2021-08-16 14:19:59+00:00,2021-08-17 16:10:00+00:00,1.3,1.0,Natural,2021-08-15 17:21:00+00:00,WF,FI,37.03854,-112.7148,{8C5FD248-91E1-49AB-AF13-C7E8E212CE14},742,Kane,UTCDC,49025,US-UT,2021-UTSWS-000742,26.48,35.48,9.7,2.21,0.99,2.27,1.62,3.02,0.36,0.36,1.6433333333333333,2.8633333333333333,2.6799999999999997,4.033333333333333,9.4,24.793333333333333,10.35,10.39,18.43,41.06,138.51,124.91,2.2
12099,-110.146711216,39.5022260220001,2021-08-22 20:18:00+00:00,2021-08-22 20:18:00+00:00,1.1,1.0,Natural,2021-08-16 18:54:00+00:00,WF,FI,39.5078,-110.1809,{BBB22C8B-826B-4121-92CC-3C46C2201F8A},408,Carbon,UTMFC,49007,US-UT,2021-UTVLD-000408,24.07,31.4,6.53,0.01,2.41,3.98,3.48,5.09,0.21,0.35,3.027142857142857,5.182857142857143,4.38,7.0,7.785714285714286,18.737142857142857,36.03,4.38,14.23,29.94,120.65,118.2,1.81
12102,-109.80011061,34.065725324,2021-09-01 18:00:00+00:00,2021-09-01 18:00:00+00:00,1.5,0.1,Natural,2021-08-16 15:55:00+00:00,WF,FI,34.05167,-109.7348,{CA5E36F3-55B0-498A-9388-5A0683653B73},1024,Apache,AZSDC,4001,US-AZ,2021-AZFTA-001024,21.81,28.38,12.63,7.77,0.95,1.98,1.77,3.45,0.57,0.52,1.3305882352941176,2.451764705882353,2.534705882352941,4.298823529411765,11.238235294117647,21.185882352941178,64.35,14.15,17.98,66.25,135.8,107.23,2.12
12106,-114.478012468,42.2866459850001,2021-08-18 18:59:59+00:00,2021-08-19 01:10:00+00:00,381.0,1.0,Natural,2021-08-17 08:58:59+00:00,WF,FI,42.2893,-114.4753,{9EF317F2-D3D0-4514-AD60-CEDE8898ECEC},325,Twin Falls,IDSCC,16083,US-ID,2021-IDTWX-000325,24.33,31.1,6.23,0.24,4.72,6.59,6.83,9.5,0.22,0.44,3.4066666666666663,5.053333333333334,4.8933333333333335,7.05,5.513333333333333,19.186666666666667,1.6199999999999999,4.54,14.44,28.31,92.89,81.69,1.05
12109,-114.344112445,42.3040859980001,2021-08-19 02:00:00+00:00,2021-08-20 23:00:00+00:00,69.26,1.0,Natural,2021-08-17 15:56:00+00:00,WF,FI,42.30503,-114.3507,{00DC8FB5-904D-40E3-ACD7-AE59B75A21D5},327,Twin Falls,IDSCC,16083,US-ID,2021-IDSTF-000327,24.33,31.1,6.23,0.24,4.72,6.59,6.83,9.5,0.22,0.44,3.0025,4.9475,4.3275,7.0075,5.4925,19.275,1.6199999999999999,4.54,14.44,28.31,92.89,81.69,1.05
12115,-110.676910765,33.7618052340001,2021-08-05 22:30:00+00:00,2021-08-11 23:00:00+00:00,9.0,1.0,Natural,2021-08-04 05:14:18+00:00,WF,FI,33.74076,-110.6233,{A1183FCB-4575-4AEF-8719-56938B2026D5},2127,Gila,AZPHC,4007,US-AZ,2021-AZTNF-002127,29.76,39.23,9.77,0.0,1.88,3.24,3.02,4.51,0.49,0.53,2.02875,4.11375,3.045,5.543749999999999,12.23,27.42125,19.61,11.21,20.49,37.12,154.21,154.22,2.93
12116,-118.002513097,42.1556726680001,2021-08-18 15:59:59+00:00,2021-08-18 17:58:00+00:00,169.0,1.0,Natural,2021-08-17 15:30:59+00:00,WF,FI,42.16684,-118.0029,{2AB61CF9-E117-43BE-9716-5E1004905B17},220,Malheur,ORVAC,41045,US-OR,2021-ORVAD-000220,18.96,25.71,5.49,0.51,4.04,7.02,5.62,9.6,0.2,0.34,3.88,6.15,5.3100000000000005,8.275,5.37,15.83,0.51,1.74,10.35,33.69,136.0,127.28,2.08
12127,-120.962013628,42.366795423,2021-08-18 17:37:00+00:00,2021-08-19 18:26:00+00:00,14.0,1.0,Human,2021-08-18 01:46:00+00:00,WF,FI,42.37194,-120.9644,{6A2B3BEE-3D33-4832-B901-B7008CA45866},210428,Klamath,ORLFC,41035,US-OR,2021-OR982S-210428,12.94,20.6,5.68,0.0,2.0,2.93,4.16,5.62,0.28,0.34,1.58,2.33,3.375,4.5,5.71,14.46,0.0,3.26,8.1,54.88,129.21,92.41,1.37
12143,-111.479011005,34.763025327,2021-09-06 18:57:00+00:00,2021-09-29 19:15:00+00:00,5.0,0.1,Natural,2021-08-17 19:07:09+00:00,WF,FI,34.76302,-111.479,{93CACB00-2AF7-468E-990A-2C6B5E907B16},1019,Coconino,AZFDC,4005,US-AZ,2021-AZCOF-001019,21.42,29.26,12.15,4.29,2.62,3.74,3.98,5.78,0.45,0.42,2.0620454545454545,3.4447727272727273,3.368863636363636,5.183409090909091,8.304772727272727,20.633863636363635,64.63,13.62,17.52,65.69,139.59,111.57,2.14
12147,-113.894911684,37.0221254630001,2021-08-19 23:19:59+00:00,2021-08-20 23:00:00+00:00,1.2,1.0,Natural,2021-08-19 04:28:59+00:00,WF,FI,37.0196,-113.887,{007DA972-93BE-4BE3-90CD-A307F92E151F},768,Washington,UTCDC,49053,US-UT,2021-UTCCD-000768,24.34,29.98,9.46,3.44,2.48,4.44,3.41,5.77,0.4,0.38,2.51,4.275,3.555,5.68,8.79,24.84,3.44,11.03,17.69,45.88,133.5,108.97,1.77
12156,-113.779211666,37.0537254750001,2021-08-20 02:51:00+00:00,2021-08-21 21:43:59+00:00,118.0,1.0,Natural,2021-08-19 04:21:00+00:00,WF,FI,37.11282,-113.6587,{3BE03F6B-A624-46AF-81C9-168FB7D17B88},766,Washington,UTCDC,49053,US-UT,2021-UTSWS-000766,24.34,29.98,9.46,3.44,2.48,4.44,3.41,5.77,0.4,0.38,2.9066666666666667,5.343333333333334,4.173333333333333,7.1433333333333335,8.606666666666667,25.346666666666664,3.44,11.03,17.69,45.88,133.5,108.97,1.77
12160,-113.794611669,37.0542554740001,2021-08-21 00:30:00+00:00,2021-08-22 00:30:00+00:00,17.0,17.0,Natural,2021-08-19 03:55:00+00:00,WF,FI,37.10929,-113.6569,{865076A8-0F95-4C38-B162-5F52B2D12A3B},765,Washington,UTCDC,49053,US-UT,2021-UTCCD-000765,24.34,29.98,9.46,3.44,2.48,4.44,3.41,5.77,0.4,0.38,2.8025,5.1775,4.04,6.8725,8.0125,25.8425,3.44,11.03,17.69,45.88,133.5,108.97,1.77
12164,-121.72201368,41.9431453230001,2021-08-20 21:59:00+00:00,2021-08-22 18:27:59+00:00,19.0,0.1,Human,2021-08-20 19:12:00+00:00,WF,FI,41.95235,-121.716,{FE6758AC-1C57-4E1D-9FD1-59A8F5EA7DEE},1684,Siskiyou,CAMICC,6093,US-CA,2021-CALKR-001684,17.91,27.75,6.35,0.0,1.47,3.45,2.88,6.22,0.23,0.37,1.3699999999999999,2.86,2.64,5.1499999999999995,5.616666666666667,16.62,0.0,4.59,11.26,49.88,119.59,115.26,1.61
12218,-117.448079062,34.1770049150001,2021-09-01 23:00:00+00:00,2021-09-06 15:58:00+00:00,819.0,0.1,Undetermined,2021-08-25 20:36:09+00:00,WF,FI,34.177,-117.448067,{AC34C5D2-D3D5-49C3-8CDD-A49E4B8E2186},12298,San Bernardino,CASBCC,6071,US-CA,2021-CABDU-012298,26.51,34.83,4.88,0.0,1.58,3.98,2.24,5.38,0.15,0.34,1.6538461538461537,3.879230769230769,2.3053846153846154,5.236923076923077,6.484615384615385,26.75769230769231,0.46,1.94,14.23,23.06,135.86,131.1,2.19
12225,-114.477330067,37.0545101480001,2021-08-27 17:00:00+00:00,2021-08-28 02:00:00+00:00,107.0,25.0,Natural,2021-08-25 23:18:00+00:00,WF,FI,37.055167,-114.477167,{79C8CEC9-AC78-43FE-AFA8-463381AEACB6},40211,Lincoln,NVECC,32017,US-NV,2021-NVELD-040211,30.05,37.81,4.64,0.0,2.41,4.63,3.44,5.84,0.19,0.38,2.065,3.915,2.9175,4.8725,3.9825,30.875,0.0,1.15,15.61,16.75,134.06,123.65,2.1
12228,-108.624610325,33.526735307,2021-09-15 14:29:59+00:00,2021-09-15 14:31:00+00:00,4.2,1.0,Natural,2021-08-26 14:01:01+00:00,WF,FI,33.55971,-108.6321,{25736D81-1D41-4202-AB7F-661314202DFA},685,Catron,NMSDC,35003,US-NM,2021-NMGNF-000685,20.65,29.08,11.72,2.98,0.92,1.72,2.14,3.95,0.51,0.52,0.8095238095238095,1.430952380952381,1.881904761904762,3.127619047619048,9.783809523809524,19.88904761904762,56.410000000000004,12.58,16.62,65.81,139.16,108.99,2.17
12245,-116.198212135,37.2702053360001,2021-09-29 21:59:59+00:00,2021-09-29 21:59:59+00:00,21000.0,1.0,Natural,2021-08-25 22:21:00+00:00,WF,FI,37.27894,-116.1989,{A144853E-A720-410F-B666-4E1B1DCDA556},501337,Nye,NVLIC,32023,US-NV,2021-NVNTE-501337,23.95,32.76,3.23,0.0,3.95,7.29,5.64,9.43,0.12,0.34,2.648888888888889,4.9558333333333335,3.8024999999999998,6.3069444444444445,3.9033333333333338,22.25916666666667,2.79,-4.81,9.57,15.62,135.34,134.23,2.23
12306,-122.485513642,40.9349751840001,2021-08-28 17:19:59+00:00,2021-08-29 00:16:00+00:00,7.2,7.2,Human,2021-08-27 16:30:00+00:00,WF,FI,40.93142,-122.465,{D33418B4-C128-4F5D-812A-614D08B111E6},1322,Shasta,CARICC,6089,US-CA,2021-CASHF-001322,21.89,33.11,5.31,0.0,0.03,0.27,2.42,3.1,0.13,0.45,0.23666666666666666,0.6933333333333334,1.92,2.7566666666666664,4.476666666666667,23.38,0.0,2.54,12.22,35.69,124.85,123.59,1.72
12319,-122.300225114,40.8693228650001,2021-08-30 01:47:00+00:00,2021-08-31 01:10:00+00:00,11.5,11.5,Human,2021-08-27 18:35:00+00:00,WF,FI,40.87826,-122.3019,{C2763034-F1D8-4C8A-8631-7809E4725807},1323,Shasta,CARICC,6089,US-CA,2021-CASHF-001323,21.89,33.11,5.31,0.0,0.03,0.27,2.42,3.1,0.13,0.45,0.172,0.5900000000000001,1.938,2.748,4.247999999999999,22.526,0.0,2.54,12.22,35.69,124.85,123.59,1.72
12336,-108.188293862,40.0342062300001,2021-08-28 15:45:00+00:00,2021-09-20 17:00:00+00:00,16.0,2.0,Natural,2021-08-27 19:41:00+00:00,WF,FI,40.04115,-108.1853,{42B6DE3A-9B71-46FC-8A6F-6E71E6726320},495,Rio Blanco,COCRC,8103,US-CO,2021-COWRD-000495,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,1.6391999999999998,3.0024,2.8884,4.7496,5.549600000000001,18.586,19.5,4.33,12.27,42.25,130.72,130.44,2.09
12352,-108.051649839,40.089367247,2021-08-28 23:05:00+00:00,2021-09-02 15:00:00+00:00,1.49,1.0,Natural,2021-08-27 22:08:00+00:00,WF,FI,40.08724,-108.0537,{81E765B2-CE3C-4FDD-9F73-CCB665B0576F},501,Rio Blanco,COCRC,8103,US-CO,2021-COWRD-000501,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,1.467142857142857,2.684285714285714,2.6114285714285717,4.1814285714285715,6.468571428571429,19.43142857142857,9.290000000000001,4.33,12.27,42.25,130.72,130.44,2.09
12354,-109.611711054,39.0890960090001,2021-08-29 01:30:00+00:00,2021-08-31 02:00:00+00:00,23.2,0.1,Natural,2021-08-27 23:41:00+00:00,WF,FI,39.09211,-109.6093,{EFECEE9F-CB6F-40BD-BEAB-0DB8A2A76438},455,Grand,UTMFC,49019,US-UT,2021-UTMOD-000455,24.01,32.18,7.75,0.02,2.38,4.53,3.6,5.92,0.43,0.45,1.8,3.6480000000000006,2.7,4.784000000000001,7.080000000000001,23.834,0.25,7.06,15.54,38.12,136.73,137.39,2.25
12376,-108.333610585,37.258945856,2021-09-20 18:00:00+00:00,2021-09-20 18:00:00+00:00,17.0,1.0,Natural,2021-08-27 22:21:00+00:00,WF,FI,37.27166,-108.3885,{4D06E15B-52BE-4E80-B887-5932F7A23203},1172,Montezuma,CODRC,8083,US-CO,2021-COSJD-001172,17.69,25.29,8.06,0.16,1.44,2.57,2.59,4.15,0.35,0.39,1.5968,3.0972000000000004,2.9452,5.0812,6.26,16.3128,21.35,6.26,11.98,51.88,139.2,133.35,2.39
12387,-117.45584729,34.2517698930001,2021-09-01 18:30:00+00:00,2021-09-09 21:36:00+00:00,66.24,1.0,Human,2021-08-28 18:25:00+00:00,WF,FI,34.25145,-117.4546,{7BECAE08-51B1-446A-85B1-CF09C26AB236},12814,San Bernardino,CASBCC,6071,US-CA,2021-CABDF-012814,30.01,39.62,3.78,0.0,1.91,4.09,2.89,5.8,0.12,0.37,1.933846153846154,3.1961538461538463,2.9061538461538463,4.613846153846153,6.009230769230769,27.76230769230769,1.2,-2.07,13.97,13.12,136.91,137.63,2.19
12398,-108.605107233,39.7897908190001,2021-08-31 23:48:00+00:00,2021-09-20 17:00:00+00:00,130.0,10.0,Natural,2021-08-28 19:43:00+00:00,WF,FI,39.73376,-108.605,{DFFD4011-5CD0-452C-8FB4-554120152099},512,Rio Blanco,COCRC,8103,US-CO,2021-COWRD-000512,22.47,31.87,5.92,0.01,1.85,3.81,2.84,5.18,0.42,0.45,1.8620833333333333,3.56125,2.9029166666666666,4.9575000000000005,6.007083333333333,20.080416666666668,16.95,2.56,12.51,32.38,131.95,132.5,2.16
12400,-108.468542221,39.2656705420001,2021-09-01 00:59:59+00:00,2021-09-08 00:59:59+00:00,99.0,1.0,Natural,2021-08-28 21:04:00+00:00,WF,FI,39.26239,-108.4715,{837B3D42-A555-4A63-9C95-0CF37D1D82AF},210377,Mesa,COGJC,8077,US-CO,2021-COGRD-210377,22.47,31.87,5.92,0.01,1.85,3.81,2.84,5.18,0.42,0.45,1.4908333333333335,2.620833333333333,2.313333333333333,3.5833333333333335,6.241666666666667,20.5075,11.559999999999999,2.56,12.51,32.38,131.95,132.5,2.16
12404,-117.400291999,33.484474838,2021-09-09 00:00:00+00:00,2021-09-09 00:00:00+00:00,1427.0,1.0,Human,2021-08-28 19:34:59+00:00,WF,FI,33.32079,-116.8756,{4AD24859-CB08-47E7-86EC-A4CF71191E75},2791,San Diego,CAMVIC,6073,US-CA,2021-CACNF-002791,28.4,39.15,5.19,0.0,1.05,2.42,2.02,3.95,0.18,0.45,1.0592307692307692,2.359230769230769,2.016923076923077,3.8846153846153846,7.7846153846153845,26.013846153846153,3.17,2.25,15.32,21.94,135.23,131.48,2.15
12410,-107.094210305,37.146895918,2021-08-30 20:45:00+00:00,2021-10-22 19:56:00+00:00,13.0,1.0,Natural,2021-08-28 23:39:00+00:00,WF,FI,37.17139,-106.997,{5913FE50-905C-4274-A7C5-C23220C8CA61},1182,Archuleta,CODRC,8007,US-CO,2021-COAUX-001182,19.51,26.44,9.28,0.41,1.48,3.07,2.27,4.29,0.35,0.37,1.8185714285714287,3.856785714285714,2.8864285714285716,5.564464285714286,5.5737499999999995,13.189642857142857,77.21,8.53,14.02,54.31,138.48,120.31,2.31
12412,-110.957510753,32.8152650850001,2021-09-03 16:30:00+00:00,2021-09-03 16:30:00+00:00,30.0,20.0,Natural,2021-08-29 02:13:59+00:00,WF,FI,32.81526,-110.9575,{A4B68898-4C32-4C7D-98D5-4D3F22E1A261},1558,Pinal,AZTDC,4021,US-AZ,2021-AZA3S-001558,31.26,37.97,12.51,0.54,1.77,4.96,2.72,7.13,0.41,0.45,1.7366666666666666,3.78,2.4633333333333334,5.091666666666667,13.62,28.811666666666667,19.24,16.14,23.7,43.44,137.3,129.25,2.41
12416,-117.47541208,34.3322349310001,2021-09-03 00:59:59+00:00,2021-09-05 18:00:00+00:00,61.0,1.0,Human,2021-08-29 19:50:00+00:00,WF,FI,34.33985,-117.4657,{25836C4A-DD46-40E4-892C-B900543B0BB9},12858,San Bernardino,CASBCC,6071,US-CA,2021-CABDF-012858,30.65,40.09,4.52,0.04,1.99,3.91,2.96,5.73,0.11,0.37,2.06625,3.28375,3.06,4.70875,5.79875,26.47,0.2,0.56,15.61,14.94,134.96,131.16,2.12
12418,-106.244010445,40.1566063870001,2021-10-04 20:38:00+00:00,2021-10-27 14:39:00+00:00,418.0,1.0,Natural,2021-08-29 19:11:00+00:00,WF,FI,40.14715,-106.21,{C36369C9-DCDB-4D31-AA32-7069C99228DE},514,Grand,COCRC,8049,US-CO,2021-WYMRF-000514,15.71,25.87,5.49,0.1,0.22,0.95,1.84,2.63,0.36,0.39,0.39866666666666667,0.8708333333333333,1.9528333333333334,2.8646666666666665,4.358333333333333,8.457,76.51,0.05,7.88,44.62,125.83,124.53,1.99
12420,-113.453611631,37.3180955280001,2021-09-16 00:01:00+00:00,2021-09-23 18:55:00+00:00,771.0,1.0,Human,2021-08-29 20:48:00+00:00,WF,FI,37.30008,-113.4347,{E05E2F23-A04B-40F5-B0DA-D77AD592D313},792,Washington,UTCDC,49053,US-UT,2021-UTDIF-000792,23.65,32.12,5.55,0.0,1.07,1.79,2.01,3.48,0.38,0.42,1.3726923076923077,2.420769230769231,2.8153846153846156,4.62423076923077,6.500384615384615,19.17576923076923,17.18,1.8,12.72,26.31,133.59,129.58,2.12
12421,-123.634413809,40.9158650840001,2021-09-28 18:19:00+00:00,2021-10-20 18:19:00+00:00,2421.0,1.0,Undetermined,2021-08-29 21:38:00+00:00,WF,FI,40.8652,-123.6744,{A722E0FB-C96C-40F8-A762-C6C8B7CF8966},795,Humboldt,CANCIC,6023,US-CA,2021-CASRF-000795,21.83,30.03,4.82,0.0,0.52,1.23,1.81,2.73,0.2,0.46,0.3839622641509434,0.9145283018867925,1.9383018867924529,3.038867924528302,5.659622641509434,15.081886792452831,87.59,2.12,11.98,30.19,117.12,109.1,1.64
12426,-108.135093857,40.0818642400001,2021-08-31 18:41:00+00:00,2021-09-20 17:00:00+00:00,1.6,5.0,Natural,2021-08-30 00:33:00+00:00,WF,FI,40.08765,-108.1908,{6F211F80-896A-4070-B2F1-9C5EC039B3AE},518,Rio Blanco,COCRC,8103,US-CO,2021-COWRD-000518,20.66,29.87,4.94,0.0,1.6,2.78,2.91,4.29,0.33,0.37,1.6181818181818182,2.983181818181818,2.8422727272727273,4.726818181818182,5.568636363636364,18.351363636363637,19.37,0.05,10.36,27.81,108.91,100.14,1.5
12447,-108.859311155,41.172906321,2021-08-31 19:30:00+00:00,2021-09-07 15:14:59+00:00,2.0,1.0,Undetermined,2021-08-30 21:24:00+00:00,WF,FI,41.25407,-108.8511,{94CD6009-C4E1-4A6A-849C-526A0C4F4692},210592,Sweetwater,WYCPC,56037,US-WY,2021-WYRSD-210592,19.83,28.89,4.88,0.0,1.88,4.14,2.7,5.16,0.32,0.38,2.5555555555555554,4.864444444444445,3.657777777777778,6.073333333333333,5.058888888888889,17.715555555555554,2.78,-0.06,9.88,29.19,108.29,99.41,1.49
12448,-111.487610977,34.4002852780001,2021-08-30 21:30:00+00:00,2021-09-04 19:30:00+00:00,1.7,1.0,Natural,2021-08-29 13:30:00+00:00,WF,FI,34.40554,-111.5038,{ACC99193-9D5B-4FEC-AEBD-EEC8DC6C2F3F},2316,Gila,AZPHC,4007,US-AZ,2021-AZTNF-002316,22.69,32.5,11.23,1.39,0.21,0.45,1.02,1.59,0.48,0.51,0.3057142857142857,0.6328571428571428,1.5257142857142856,2.6799999999999997,11.448571428571428,20.02857142857143,29.12,12.28,17.48,59.06,137.27,118.35,2.22
12451,-114.153111504,34.56939515,2021-08-31 19:30:00+00:00,2021-09-03 00:59:59+00:00,45.0,1.0,Natural,2021-08-31 00:45:00+00:00,WF,FI,34.54575,-114.1935,{3DDD5EED-43A4-4CB0-8CCA-C2CD607334A2},1500,Mohave,AZPDC,4015,US-AZ,2021-AZCRD-001500,32.51,37.28,12.15,1.75,3.45,5.05,4.48,6.44,0.23,0.38,2.595,4.15,3.4625000000000004,5.325,10.3,31.369999999999997,2.61,16.16,24.33,38.19,129.44,92.94,1.7
12453,-113.765611622,36.6537354280001,2021-09-01 23:00:00+00:00,2021-09-02 19:25:00+00:00,23.0,1.0,Natural,2021-08-31 01:28:00+00:00,WF,FI,37.46169,-113.3609,{054CE872-12AE-4465-921A-42D80E50892D},798,Mohave,UTCDC,4015,US-AZ,2021-AZASD-000798,18.29,24.18,11.72,5.94,1.07,2.27,2.24,4.41,0.42,0.42,1.1533333333333333,2.36,2.3866666666666667,4.483333333333333,10.643333333333333,16.95,13.22,12.8,15.55,72.31,127.48,75.24,1.48
12454,-113.503711583,36.7558954570001,2021-09-01 22:11:00+00:00,2021-09-09 18:30:00+00:00,67.0,1.0,Natural,2021-08-31 13:40:00+00:00,WF,FI,36.78465,-113.5263,{62FA029B-90FA-40B0-B08C-BCD7910E53D2},800,Mohave,UTCDC,4015,US-AZ,2021-AZASD-000800,25.92,30.44,12.63,5.59,2.3,4.52,3.22,5.98,0.33,0.37,1.7690000000000001,3.281,2.678,4.424,8.275,28.07,10.47,15.66,20.8,54.75,128.66,102.07,1.89
12460,-114.228111608,35.5967252720001,2021-09-04 18:30:00+00:00,2021-09-06 17:51:59+00:00,40.0,1.0,Natural,2021-08-31 03:43:00+00:00,WF,FI,35.54289,-114.1971,{15784235-FE01-4661-8CD6-38998E9B5D61},1502,Mohave,AZPDC,4015,US-AZ,2021-AZCRD-001502,28.97,33.46,12.21,2.7,3.59,5.38,4.78,6.83,0.29,0.42,2.0985714285714283,3.7257142857142855,2.9385714285714286,4.724285714285714,8.921428571428573,29.58857142857143,4.7,15.58,22.28,45.56,128.91,101.63,1.88
12461,-108.605611017,40.5429562630001,2021-09-03 00:04:59+00:00,2021-09-04 22:30:00+00:00,7.1,1.0,Natural,2021-08-31 18:57:00+00:00,WF,FI,40.55871,-108.6347,{5066D441-9F7D-466E-AD2C-A1C7AD346181},521,Moffat,COCRC,8081,US-CO,2021-COLSD-000521,22.83,31.06,7.02,0.09,2.8,5.41,4.11,7.09,0.28,0.4,1.75,3.5780000000000003,2.504,4.68,7.4239999999999995,18.724,6.51,5.45,14.15,34.06,122.76,101.8,1.77
12464,-106.754210778,41.832526564,2021-11-04 21:24:00+00:00,2021-11-04 21:25:00+00:00,19.0,1.0,Human,2021-08-31 22:41:00+00:00,WF,FI,41.761,-105.8449,{5B489A3F-1C57-4739-864B-E63A557D7704},210596,Carbon,WYCPC,56007,US-WY,2021-WYCAX-210596,21.69,30.44,5.68,0.0,2.92,4.48,4.33,6.31,0.34,0.4,3.785151515151515,5.840606060606061,5.499848484848485,8.092878787878789,4.733787878787879,10.594999999999999,90.87,1.94,11.82,30.44,103.8,85.75,1.33
12497,-106.164977033,36.4388558740001,2021-09-09 21:41:00+00:00,2021-09-13 18:19:00+00:00,3.2,1.5,Human,2021-09-03 23:56:00+00:00,WF,FI,36.429517,-106.150969,{D8B28B11-6270-4F42-B437-5042355AF56F},528,Rio Arriba,NMTDC,35039,US-NM,2021-NMCAF-000528,18.02,26.95,8.48,0.02,1.53,2.98,2.98,5.08,0.37,0.39,1.3818181818181818,2.7045454545454546,2.7063636363636365,4.635454545454546,6.597272727272727,19.81,0.89,7.47,12.74,55.81,131.76,121.62,2.18
12515,-106.172210034,36.4312058720001,2021-09-08 21:43:00+00:00,2021-09-15 20:10:00+00:00,64.42,25.0,Human,2021-09-05 19:53:00+00:00,WF,FI,36.4312,-106.172633,{F5CB64EC-E0F4-4276-9544-528C896B3C60},533,Rio Arriba,NMTDC,35039,US-NM,2021-NMCAF-000533,19.36,28.94,8.12,0.08,0.8,1.33,1.55,2.69,0.36,0.39,1.3545454545454545,2.6154545454545453,2.648181818181818,4.494545454545454,6.242727272727273,19.772727272727273,0.95,6.34,12.85,52.75,131.59,131.64,2.33
12521,-108.087210842,40.04781624,2021-09-07 18:59:59+00:00,2021-09-24 18:00:00+00:00,2.0,1.0,Natural,2021-09-06 20:19:00+00:00,WF,FI,40.02006,-108.084,{827CB855-7675-423C-81BE-0CEE3CA86387},533,Rio Blanco,COCRC,8103,US-CO,2021-COWRD-000533,20.08,28.42,3.23,0.0,1.29,2.34,2.12,3.68,0.34,0.38,1.72,3.0763157894736843,3.0852631578947367,4.893684210526316,4.748421052631579,17.11,8.92,-5.27,7.4,19.25,117.46,117.95,1.87
