X,Y,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,FireCause,FireDiscoveryDateTime,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,IrwinID,LocalIncidentIdentifier,POOCounty,POODispatchCenterID,POOFips,POOState,UniqueFireIdentifier,total_acres,fire_id
-106.418810442,39.8003863270001,2021-09-24 16:25:00+00:00,2021-09-25 16:55:00+00:00,6.0,1.0,Undetermined,2021-09-18 21:13:00+00:00,WF,FI,39.71896,-106.4889,{39FC2FA8-489B-45EF-AB4C-32F0C82FED7D},210407,Eagle,COGJC,08037,US-CO,2021-COWRF-210407,7.0,13590
-113.15301226,42.6186161310001,2021-09-20 02:00:00+00:00,2021-09-20 20:00:00+00:00,73.0,1.0,Human,2021-09-19 03:32:00+00:00,WF,FI,42.62157,-113.1301,{3157B785-E1C7-41EB-8FE3-DF7AC702A580},000253,Power,IDSCC,16077,US-ID,2021-IDUSL-000253,74.0,13591
-117.954424596,35.616020393,2021-09-24 18:59:59+00:00,2021-09-24 18:59:59+00:00,22.0,0.1,Human,2021-09-19 02:18:00+00:00,WF,FI,35.61601,-117.9556,{B95B8EE8-07A5-4F43-9568-760C381852EA},013822,Kern,CACCCC,06029,US-CA,2021-CACDD-013822,22.1,13602
-114.680311491,33.1549349430001,2021-09-28 18:43:00+00:00,2021-10-08 18:30:00+00:00,91.0,1.0,Natural,2021-09-24 03:25:00+00:00,WF,FI,33.15923,-114.6818,{E18CFFB1-16A2-4938-9756-6A8E9161D729},001563,La Paz,AZPDC,04012,US-AZ,2021-AZIMR-001563,92.0,13644
-120.49079106,38.9548111880001,2021-09-26 17:09:00+00:00,2021-10-01 20:34:00+00:00,10.0,0.1,Human,2021-09-25 13:12:17+00:00,WF,FI,38.955717,-120.48725,{4F0CBE5F-3284-4E96-8543-DAFA7C792C89},028647,Placer,CACICC,06061,US-CA,2021-CAENF-028647,10.1,13659
-109.363311155,40.3459961820001,2021-09-28 16:55:00+00:00,2021-09-30 18:01:59+00:00,292.0,1.0,Human,2021-09-27 21:39:00+00:00,WF,FI,40.34605,-109.363367,{A80E307F-3FBB-48DE-8EEC-3C3D5E2E8EC6},100307,Uintah,UTUBC,49047,US-UT,2021-UTNES-100307,293.0,13684
-106.054910343,39.6581763340001,2021-10-14 21:30:00+00:00,2021-10-20 21:59:59+00:00,84.0,1.0,Human,2021-09-27 22:42:00+00:00,WF,FI,39.661283,-106.0527,{F9D3B47D-ADE2-40A9-BB2D-89B92E41702A},210417,Summit,COGJC,08117,US-CO,2021-COWRF-210417,85.0,13685
-119.855155334,42.2265356510001,2021-10-03 03:38:00+00:00,2021-10-05 21:43:00+00:00,53.0,1.0,Human,2021-10-03 00:08:00+00:00,WF,FI,42.151,-119.9269,{8859F192-5226-4589-A8D4-F0B4E3277B1E},210472,Lake,ORLFC,41037,US-OR,2021-ORLAD-210472,54.0,13737
-111.233411595,40.7138260830001,2021-11-01 19:25:00+00:00,2021-11-01 19:25:00+00:00,3.0,1.0,Human,2021-10-03 21:06:00+00:00,WF,FI,40.70493,-111.2448,{5E142429-39A3-4D74-9259-7689C5DAA354},000918,Summit,UTNUC,49043,US-UT,2021-UTUWF-000918,4.0,13748
-120.92641324,39.807195226,2021-10-06 00:17:59+00:00,2021-10-06 00:17:59+00:00,1.75,1.0,Human,2021-10-04 23:51:59+00:00,WF,FI,39.81002,-121.0168,{2D07FC3C-3C09-40A3-B90C-BDE2BE7F3BF7},002868,Plumas,CAPNFC,06063,US-CA,2021-CAPNF-002868,2.75,13753
-114.697811492,33.1257349380001,2021-10-09 21:00:00+00:00,2021-11-10 15:00:00+00:00,1015.0,0.1,Undetermined,2021-10-05 20:09:00+00:00,WF,FI,33.06273,-114.6472,{D7A7A329-8867-414C-AFFC-7B3BDB249731},001586,La Paz,AZPDC,04012,US-AZ,2021-AZIMR-001586,1015.1,13763
-120.130512535,34.516874796,2021-11-16 02:00:00+00:00,2021-12-01 21:59:59+00:00,16970.0,1.0,Natural,2021-10-11 21:10:00+00:00,WF,FI,34.55326,-120.1357,{B6304F5D-0658-49A8-BE97-64D4B17E7833},002759,Santa Barbara,CALPCC,06083,US-CA,2021-CALPF-002759,16971.0,13790
-118.267512444,36.7756051440001,2021-10-13 02:48:00+00:00,2021-10-14 20:00:00+00:00,1.2,1.0,Undetermined,2021-10-12 23:05:00+00:00,WF,FI,36.78334,-118.2701,{64C875AC-1C3E-491C-A10C-340A95E0FB4C},002723,Inyo,CAOVCC,06027,US-CA,2021-CAINF-002723,2.2,13804
-120.350113448,41.864255439,2021-10-17 00:36:59+00:00,2021-10-17 21:08:00+00:00,170.0,0.1,Human,2021-10-15 22:15:00+00:00,WF,FI,41.87065,-120.3463,{0459CF58-4FA1-49BE-B49A-B72BCCE2AC31},002888,Modoc,CAMICC,06049,US-CA,2021-CAMDF-002888,170.1,13818
-120.754513118,39.0829951790001,2021-10-16 20:16:59+00:00,2021-10-18 18:30:59+00:00,1.5,1.0,Undetermined,2021-10-15 23:21:00+00:00,WF,FI,39.07452,-120.7127,{7D95993B-7551-467A-885A-05EC0E63CE31},002097,Placer,CAGVCC,06061,US-CA,2021-CATNF-002097,2.5,13819
-114.880511811,36.4538653320001,2021-10-18 21:09:00+00:00,2021-10-18 21:10:00+00:00,2.3,0.1,Human,2021-10-17 18:30:00+00:00,WF,FI,36.45395,-114.8803,{76DB602E-24E5-4E03-8486-C701E525A77B},501661,Clark,NVLIC,32003,US-NV,2021-NVSND-501661,2.4,13826
-105.352009876,36.7150059630001,2021-10-26 00:41:00+00:00,2021-10-28 23:00:00+00:00,35.4,1.0,Human,2021-10-25 23:02:00+00:00,WF,FI,36.70369,-105.3431,{47D5DDB4-4A3E-43FC-AA26-F2D2B5FCA898},000571,Taos,NMTDC,35055,US-NM,2021-NMN2S-000571,36.4,13876
-114.306811495,34.108065083,2021-10-26 20:00:00+00:00,2021-10-29 18:17:59+00:00,2.6,1.0,Human,2021-10-26 05:55:00+00:00,WF,FI,34.10806,-114.3068,{8A2A71E3-0709-438E-B4DD-47D8A91065CA},001619,La Paz,AZPDC,04012,US-AZ,2021-AZCRA-001619,3.6,13877
-106.74431011,35.8754257570001,2021-11-17 23:29:59+00:00,2021-12-02 20:00:00+00:00,92.4,5.0,Human,2021-11-06 21:36:00+00:00,WF,FI,35.87317,-106.725,{8718E8B0-65CE-45FE-A248-1B7F1ED99F86},000414,Sandoval,NMSFC,35043,US-NM,2021-NMN6S-000414,97.4,13927
-115.019011803,36.100995282,2021-11-13 21:00:00+00:00,2021-11-16 00:00:00+00:00,2.5,1.0,Human,2021-11-13 10:18:59+00:00,WF,FI,36.09727,-115.0179,{9E5787FE-E3F3-4879-961D-3412F2957313},501770,Clark,NVLIC,32003,US-NV,2021-NVCLRX-501770,3.5,13948
-106.803310002,34.412055535,2021-11-15 21:57:00+00:00,2021-11-16 19:31:59+00:00,1.5,0.1,Undetermined,2021-11-14 22:01:00+00:00,WF,FI,34.41307,-106.8033,{2C6E0036-FC30-41B5-804E-B71372E99EAD},000757,Socorro,NMABC,35053,US-NM,2021-NMN3S-000757,1.6,13951
-110.612310649,32.306715029,2021-11-15 23:00:00+00:00,2021-11-17 23:29:59+00:00,8.0,1.0,Human,2021-11-15 06:52:00+00:00,WF,FI,32.31271,-110.6115,{4755C6CB-ECE5-4C3A-A927-A4DA7DEBBE4B},000923,Pima,AZTDC,04019,US-AZ,2021-AZCNF-000923,9.0,13960
-105.497630897,40.3385523950001,2021-11-21 00:59:59+00:00,2021-11-28 17:00:00+00:00,147.0,0.5,Human,2021-11-16 14:08:00+00:00,WF,FI,40.33584,-105.4974,{43827E64-28F1-4EE6-AA96-9B044FD97F38},000946,Larimer,COFTC,08069,US-CO,2021-COLRX-000946,147.5,13965
-119.444212861,38.722825248,2021-11-13 02:00:00+00:00,2021-11-14 22:40:00+00:00,6.5,1.0,Undetermined,2021-11-12 22:14:00+00:00,WF,FI,38.73388,-119.4687,{B474149A-15D1-476F-98F3-57D76E0551ED},030736,Douglas,NVSFC,32005,US-NV,2021-NVEFKX-030736,7.5,13971
-111.521511053,35.228735387,2021-11-18 00:40:00+00:00,2021-11-23 21:54:00+00:00,3.01,3.0,Human,2021-11-17 22:08:00+00:00,WF,FI,35.22873,-111.5215,{CC8897B2-4FF9-4C39-A01E-7FB9367158AA},001778,Coconino,AZFDC,04005,US-AZ,2021-AZA1S-001778,6.01,13972
-111.373110962,34.4947252970001,2021-11-17 19:36:00+00:00,2021-11-29 19:30:00+00:00,2.7,2.7,Human,2021-11-17 03:36:33+00:00,WF,FI,34.49874,-111.3659,{3BB65781-FD91-40DA-A816-0D7350D752BF},001201,Coconino,AZFDC,04005,US-AZ,2021-AZCOF-001201,5.4,13983
-107.468910208,35.182125613,2021-11-20 00:00:00+00:00,2021-11-22 21:00:00+00:00,1.6,1.0,Human,2021-11-19 16:49:00+00:00,WF,FI,35.03664,-107.3827,{E5E91889-5611-49A9-A7D1-2A419D818FB1},000390,Cibola,NMABC,35006,US-NM,2021-NMSPA-000390,2.6,13985
-115.695457995,33.412687061,2021-11-29 01:04:00+00:00,2021-11-29 22:17:00+00:00,10.2,0.1,Human,2021-11-26 03:51:00+00:00,WF,FI,33.37682,-115.6938,{459DB46F-1E1F-4E38-AE9D-6549BBF72A3F},017681,Imperial,CASBCC,06025,US-CA,2021-CACDD-017681,10.299999999999999,14015
-112.015863101,34.5248234250001,2021-11-27 23:29:59+00:00,2021-11-30 18:59:59+00:00,31.9,1.0,Human,2021-11-27 20:19:59+00:00,WF,FI,34.51962,-111.9857,{803B2E9E-DA64-468B-B89C-0BC77E8D68C8},001675,Yavapai,AZPDC,04025,US-AZ,2021-AZPNF-001675,32.9,14021
-114.292911494,34.122505086,2021-12-01 22:21:59+00:00,2021-12-03 21:00:00+00:00,2.6,1.0,Human,2021-11-30 21:11:00+00:00,WF,FI,33.82856,-114.3707,{091254A7-CB58-47EF-A6F9-567897A8CF99},001680,La Paz,AZPDC,04012,US-AZ,2021-AZCRA-001680,3.6,14041
-105.314110454,41.8801366800001,2021-12-04 06:58:00+00:00,2021-12-05 00:00:00+00:00,6.6,7.0,Human,2021-12-03 19:09:00+00:00,WF,FI,41.87112,-105.3128,{41ABFDA1-0D7E-45EC-9019-E05888FC5811},210689,Albany,WYCPC,56001,US-WY,2021-WYALX-210689,13.6,14051
-105.983510379,40.1010393980001,2021-12-05 01:25:00+00:00,2021-12-05 23:57:00+00:00,69.0,5.0,Human,2021-12-04 22:36:00+00:00,WF,FI,40.10822,-105.985,{4F460AEE-4089-4165-A43D-1F38FAC7EF2D},000596,Grand,COCRC,08049,US-CO,2021-COGRX-000596,74.0,14054
-105.591010249,39.75730638,2021-12-10 00:00:00+00:00,2021-12-14 17:00:00+00:00,15.0,1.0,Undetermined,2021-12-05 14:58:59+00:00,WF,FI,39.75277,-105.5846,{3083733E-D938-4032-B53F-05654F8605FA},000977,Clear Creek,COFTC,08019,US-CO,2021-COCCX-000977,16.0,14055
-108.860410492,35.032175513,2021-12-04 19:30:00+00:00,2021-12-13 23:00:00+00:00,5.0,1.0,Undetermined,2021-12-04 18:30:00+00:00,WF,FI,35.03217,-108.8604,{B2D831F0-6854-45D1-9F95-5AC3049D96CC},000401,McKinley,NMABC,35031,US-NM,2021-NMZUA-000401,6.0,14081
-105.626509637,32.9462553650001,2021-12-27 23:50:00+00:00,2022-01-03 15:14:59+00:00,9.0,1.0,Human,2021-12-27 20:24:00+00:00,WF,FI,32.94564,-105.6251,{DC32196B-122C-4CD9-B73C-592B51369756},000432,Otero,NMADC,35035,US-NM,2021-NMN5S-000432,10.0,14103
-105.68300969,33.5249554550001,2022-01-03 15:59:59+00:00,2022-01-03 16:01:00+00:00,21.0,1.0,Human,2021-12-30 20:58:59+00:00,WF,FI,33.52887,-105.6664,{1902DE0D-40FE-4966-A08E-7805A9D0C7C0},000435,Lincoln,NMADC,35027,US-NM,2021-NMLNF-000435,22.0,14107
-114.335312325,41.519185921,2022-01-10 22:17:00+00:00,2022-01-11 00:54:00+00:00,105.0,0.1,Human,2022-01-09 22:30:00+00:00,WF,FI,41.45,-114.366667,{E3CE76AF-2824-41CA-81E8-EE012E3C23CE},010002,Elko,NVEIC,32007,US-NV,2022-NVECFX-010002,105.1,14126
-106.348709922,34.662835597,2022-01-19 01:30:00+00:00,2022-01-19 20:45:00+00:00,1.5,1.0,Undetermined,2022-01-18 17:32:59+00:00,WF,FI,34.64664,-106.3446,{A939E564-DAAF-4A65-AF3D-33D5385D4263},000012,Torrance,NMABC,35057,US-NM,2022-NMN6S-000012,2.5,14141
-111.713610988,33.9768152080001,2022-01-31 20:00:00+00:00,2022-02-08 17:29:59+00:00,4.0,1.0,Human,2022-01-22 10:26:00+00:00,WF,FI,33.9807,-111.7046,{8D840F64-DE41-4F2F-9BB2-000C05D825EE},000031,Maricopa,AZPHC,04013,US-AZ,2022-AZTNF-000031,5.0,14154
-105.332609723,34.993525703,2022-01-26 00:59:59+00:00,2022-01-26 21:59:59+00:00,1.5,1.5,Human,2022-01-25 21:04:00+00:00,WF,FI,34.99364,-105.33,{C0E27FAE-10CF-44C7-BC3F-EC4E2176B482},000019,Torrance,NMABC,35057,US-NM,2022-NMN6S-000019,3.0,14160
-113.29661122,32.9863649920001,2022-01-30 19:10:00+00:00,2022-02-03 23:45:00+00:00,47.0,1.0,Human,2022-01-29 03:16:00+00:00,WF,FI,32.98223,-113.296,{F5E467BC-E617-476B-BDD6-336697D42CF4},220062,Maricopa,AZPDC,04013,US-AZ,2022-AZA4S-220062,48.0,14174
-114.79131147,32.5688648620001,2022-02-11 19:23:00+00:00,2022-02-12 20:13:59+00:00,58.0,1.0,Undetermined,2022-02-04 14:56:00+00:00,WF,FI,32.55013,-114.7884,{17274695-682C-4ABE-BCBA-F30E27B46BAB},000064,Yuma,AZPDC,04027,US-AZ,2022-AZCRD-000064,59.0,14193
-108.894910497,34.996805506,2022-02-07 21:41:00+00:00,2022-02-08 21:00:00+00:00,34.0,4.0,Undetermined,2022-02-07 18:23:00+00:00,WF,FI,34.9968,-108.8949,{8BD93738-46F7-4495-9ECE-99030017039E},000029,McKinley,NMABC,35031,US-NM,2022-NMZUA-000029,38.0,14202
-114.642311455,32.7504048930001,2022-02-14 22:44:59+00:00,2022-02-25 21:59:59+00:00,10.0,1.0,Undetermined,2022-02-09 19:50:59+00:00,WF,FI,32.74223,-114.6428,{1E0754B1-3F75-4784-8AA2-1A107B7C6A23},000074,Imperial,AZPDC,06025,US-CA,2022-AZCRD-000074,11.0,14208
-112.402711155,34.381875225,2022-02-12 23:29:59+00:00,2022-02-13 20:45:00+00:00,7.0,1.0,Undetermined,2022-02-09 23:40:00+00:00,WF,FI,34.37595,-112.4091,{2390C362-0FCD-43DA-B3D6-34010F51DD0B},000076,Yavapai,AZPDC,04025,US-AZ,2022-AZPNF-000076,8.0,14209
-106.749510008,34.646135573,2022-02-12 22:44:59+00:00,2022-02-15 23:00:00+00:00,4.87,1.0,Undetermined,2022-02-12 21:00:00+00:00,WF,FI,34.64613,-106.7495,{FD1FCCB2-A55D-4FA6-8FC5-4BD5757604B6},000034,Valencia,NMABC,35061,US-NM,2022-NMN6S-000034,5.87,14225
-108.318210289,33.905635379,2022-02-13 03:30:00+00:00,2022-02-13 19:30:00+00:00,4.8,1.0,Human,2022-02-12 16:31:59+00:00,WF,FI,33.91703,-108.3259,{9B0D778D-641C-4784-9DEB-F4D71D685688},000037,Catron,NMSDC,35003,US-NM,2022-NMN3S-000037,5.8,14227
-105.404509595,33.059525394,2022-02-28 21:27:59+00:00,2022-02-28 21:27:59+00:00,21.3,1.0,Undetermined,2022-02-14 21:52:00+00:00,WF,FI,33.08824,-105.3566,{FEE7B100-F0DC-4222-957A-4A0E2A7357AB},000027,Otero,NMADC,35035,US-NM,2022-NMMEA-000027,22.3,14233
-105.639509671,33.4035354380001,2022-02-18 16:15:00+00:00,2022-02-18 16:15:00+00:00,9.0,1.0,Human,2022-02-15 18:01:59+00:00,WF,FI,33.3989,-105.654,{EA40833B-6C36-4F31-A867-31FB39AB5585},000029,Lincoln,NMADC,35027,US-NM,2022-NMN5S-000029,10.0,14236
-112.041723701,33.9568482780001,2022-02-16 21:17:59+00:00,2022-02-25 17:53:00+00:00,10.9,0.1,Human,2022-02-16 02:02:00+00:00,WF,FI,33.96275,-111.9571,{2B5E1AAC-B77E-42FB-9231-358BF1803DB3},000078,Maricopa,AZPHC,04013,US-AZ,2022-AZTNF-000078,11.0,14243
-117.080123392,34.0926999960001,2022-02-21 00:59:59+00:00,2022-02-22 16:30:00+00:00,4.8,1.0,Undetermined,2022-02-20 18:29:36+00:00,WF,FI,34.09116,-117.0945,{78A663FA-614B-4A69-861F-9D7EC57DBACA},003570,San Bernardino,CASBCC,06071,US-CA,2022-CABDF-003570,5.8,14260
-116.833611922,33.7498649,2022-02-21 00:07:00+00:00,2022-02-23 17:48:00+00:00,1.25,3.0,Human,2022-02-20 19:15:00+00:00,WF,FI,33.75109,-116.8316,{EF81E224-0B35-4645-9B5C-9638BE4F9239},003585,Riverside,CARRCC,06065,US-CA,2022-CABDF-003585,4.25,14261
-105.443509588,32.8279653540001,2022-02-23 19:36:00+00:00,2022-02-28 23:48:00+00:00,27.3,1.0,Human,2022-02-22 18:20:00+00:00,WF,FI,32.88934,-105.4774,{ADEEDEAE-73AD-4A8D-8F2E-BA8C74CC8C57},000034,Otero,NMADC,35035,US-NM,2022-NMN5S-000034,28.3,14276
-105.398309619,33.4228554530001,2022-03-01 00:33:59+00:00,2022-03-02 23:00:00+00:00,10.8,1.0,Human,2022-02-22 19:15:59+00:00,WF,FI,33.41861,-105.4127,{B1CD3586-4C98-431A-ABDF-B1C403C116C6},000035,Lincoln,NMADC,35027,US-NM,2022-NMN5S-000035,11.8,14279
-105.420609802,35.714695809,2022-02-24 00:00:00+00:00,2022-02-24 00:00:00+00:00,2.0,2.0,Human,2022-02-22 20:31:00+00:00,WF,FI,35.7123,-105.4082,{803AA362-005A-4B87-ACE3-8B86521B4F29},000020,San Miguel,NMSFC,35047,US-NM,2022-NMN4S-000020,4.0,14281
-105.722409681,33.2774954130001,2022-03-08 23:24:00+00:00,2022-03-08 23:24:00+00:00,1.65,0.8,Human,2022-02-27 18:46:00+00:00,WF,FI,33.28464,-105.7024,{0C8D4123-58E3-4E2B-AA2D-BED56ABB363F},000037,Otero,NMADC,35035,US-NM,2022-NMMEA-000037,2.45,14295
-106.319709913,34.630175594,2022-02-28 02:00:00+00:00,2022-03-01 21:20:00+00:00,3.82,1.0,Undetermined,2022-02-27 21:49:00+00:00,WF,FI,34.6467,-106.3448,{056EA852-1751-47A1-8B6D-595A06CB0D33},000044,Torrance,NMABC,35057,US-NM,2022-NMN6S-000044,4.82,14296
-109.53641058,34.378515382,2022-03-03 01:20:00+00:00,2022-03-03 01:20:00+00:00,1670.0,10.0,Human,2022-03-01 19:55:00+00:00,WF,FI,34.42146,-109.6386,{A969B291-C54A-4A48-B345-7D0EDBD9B407},220171,Apache,AZSDC,04001,US-AZ,2022-AZA2S-220171,1680.0,14308
-107.002109914,32.5786252410001,2022-03-05 18:49:59+00:00,2022-03-05 21:59:59+00:00,15.2,0.1,Human,2022-03-01 23:03:59+00:00,WF,FI,32.58386,-106.9942,{7953313B-B5D6-4DA7-B375-86D05E0F78B2},000046,Doña Ana,NMSDC,35013,US-NM,2022-NMN3S-000046,15.299999999999999,14310
-117.511712034,33.690524856,2022-03-21 18:59:59+00:00,2022-03-27 21:49:59+00:00,553.0,1.0,Undetermined,2022-03-02 19:05:59+00:00,WF,FI,33.69901,-117.5204,{D532043A-0EC6-4DD5-A7CB-805CDA111B1D},000406,Orange,CAMVIC,06059,US-CA,2022-CACNF-000406,554.0,14315
-105.352709545,32.4798653020001,2022-03-03 00:46:59+00:00,2022-03-07 20:10:00+00:00,36.7,1.0,Human,2022-03-02 18:35:00+00:00,WF,FI,32.61803,-105.3938,{C973CD18-C2EF-4C68-A013-205A2ECDE9DF},000045,Otero,NMADC,35035,US-NM,2022-NMLCD-000045,37.7,14317
-105.631709668,33.380195434,2022-03-07 17:06:59+00:00,2022-03-09 17:48:59+00:00,3.0,1.0,Human,2022-03-03 23:21:00+00:00,WF,FI,33.37357,-105.6236,{02A47573-C9A7-476A-B920-EE7BDE778E3C},000047,Lincoln,NMADC,35027,US-NM,2022-NMLNF-000047,4.0,14326
-111.697310919,33.0894150870001,2022-03-07 23:25:00+00:00,2022-03-11 18:59:59+00:00,200.0,1.0,Human,2022-03-07 16:27:00+00:00,WF,FI,33.077,-111.6577,{28D90E30-8E9D-4345-B2E3-731F7EA95F96},000127,Pinal,AZPHC,04021,US-AZ,2022-AZPMA-000127,201.0,14339
-106.817509855,32.2835252030001,2022-03-08 21:59:59+00:00,2022-03-18 23:00:00+00:00,11.7,1.0,Human,2022-03-08 18:30:00+00:00,WF,FI,32.29366,-106.8584,{F31F64B9-DFC2-4346-B10D-AB95FE62A7D4},000053,Doña Ana,NMSDC,35013,US-NM,2022-NMN3S-000053,12.7,14343
-120.778230109,38.9833881690001,2022-03-08 23:29:59+00:00,2022-03-11 23:21:00+00:00,15.1,0.1,Human,2022-03-08 19:19:28+00:00,WF,FI,38.983383,-120.778217,{0C5EEC47-48D6-400F-B75C-4E0DDE0919F1},006355,El Dorado,CACICC,06017,US-CA,2022-CAENF-006355,15.2,14344
-105.790809692,33.2147454,2022-03-16 21:30:00+00:00,2022-03-16 21:30:00+00:00,2.5,1.0,Human,2022-03-10 21:35:00+00:00,WF,FI,33.22491,-105.7803,{0976BD7F-77CA-49F9-B46A-576A4FD68CD8},000054,Otero,NMADC,35035,US-NM,2022-NMMEA-000054,3.5,14356
-121.226513243,39.475365175,2022-03-11 02:35:00+00:00,2022-03-12 21:59:59+00:00,2.8,2.8,Natural,2022-03-10 18:11:56+00:00,WF,FI,39.47524,-121.2018,{7EB451C9-A131-4B36-BF43-3C679597A6BB},000210,Yuba,CAGVCC,06115,US-CA,2022-CAPNF-000210,5.6,14359
-123.11191372,40.8304151230001,2022-03-13 02:32:59+00:00,2022-04-14 18:14:59+00:00,31.0,1.0,Human,2022-03-11 21:49:59+00:00,WF,FI,40.78229,-123.1526,{7FA890BE-CF99-4CFD-ABFF-53E2254D9E91},000173,Trinity,CARICC,06105,US-CA,2022-CASHF-000173,32.0,14363
-109.78531052,32.888725154,2022-03-13 00:00:00+00:00,2022-03-15 17:29:59+00:00,2.2,0.1,Human,2022-03-11 21:30:00+00:00,WF,FI,32.88909,-109.7889,{9FFB7C18-3642-4026-AF61-A6D9B0E31DFB},000139,Graham,AZTDC,04009,US-AZ,2022-AZGID-000139,2.3000000000000003,14364
-121.913463523,40.7230882170001,2022-03-11 19:11:00+00:00,2022-03-12 21:59:59+00:00,1.3,0.01,Undetermined,2022-03-11 18:14:12+00:00,WF,FI,40.723083,-121.91345,{2EB7F6D4-3D84-477C-A211-E565689D7213},002615,Shasta,CARICC,06089,US-CA,2022-CASHU-002615,1.31,14366
-123.477913716,40.4340950640001,2022-03-13 19:15:59+00:00,2022-03-16 23:32:59+00:00,1.8,1.0,Undetermined,2022-03-12 01:41:00+00:00,WF,FI,40.83167,-123.1162,{AA58F738-3C9D-4F47-B350-4D153F16E74A},000114,Trinity,CANCIC,06105,US-CA,2022-CASRF-000114,2.8,14368
-120.290513521,42.3825154840001,2022-03-13 02:27:00+00:00,2022-03-18 17:19:59+00:00,43.5,0.1,Human,2022-03-12 23:06:59+00:00,WF,FI,42.37744,-120.2918,{84AD9D81-8331-43EE-8B0A-300F402DE28C},220108,Lake,ORLFC,41037,US-OR,2022-OR982S-220108,43.6,14373
-110.127510608,33.133425173,2022-03-13 21:59:59+00:00,2022-03-14 20:19:59+00:00,2.0,1.0,Human,2022-03-13 20:19:00+00:00,WF,FI,33.12176,-110.1092,{2B2AE189-0838-4098-B355-8B6D07AB60C5},000160,Graham,AZPHC,04009,US-AZ,2022-AZSCA-000160,3.0,14380
-110.792110667,32.034464981,2022-03-18 21:59:59+00:00,2022-03-21 20:13:00+00:00,29.7,5.0,Human,2022-03-13 22:31:59+00:00,WF,FI,32.0368,-110.7946,{4231171D-B737-49DD-B5C1-C67C9357F9F7},220210,Pima,AZTDC,04019,US-AZ,2022-AZA3S-220210,34.7,14381
-110.102010525,31.9898450060001,2022-03-17 23:50:00+00:00,2022-03-17 23:50:00+00:00,25.0,10.0,Human,2022-03-16 17:45:00+00:00,WF,FI,32.00775,-110.0643,{AFEFBBD7-1C59-4C73-B02D-68679E72421A},220222,Cochise,AZTDC,04003,US-AZ,2022-AZA3S-220222,35.0,14396
-107.61231023,35.069635589,2022-03-18 00:00:00+00:00,2022-03-20 20:00:00+00:00,6.0,1.0,Human,2022-03-17 20:32:59+00:00,WF,FI,34.8964,-107.5816,{C082EB6B-BABE-41B7-8259-5FE8D3D68792},000061,Cibola,NMABC,35006,US-NM,2022-NMSPA-000061,7.0,14407
-109.014110429,33.832105331,2022-03-19 02:25:00+00:00,2022-03-21 14:25:00+00:00,1.5,0.3,Human,2022-03-18 23:27:00+00:00,WF,FI,33.83217,-109.0142,{BA301747-990A-411A-B5C9-A2F59B5F5371},000063,Catron,NMSDC,35003,US-NM,2022-NMGNF-000063,1.8,14414
-108.205310211,33.169340274,2022-03-21 15:59:59+00:00,2022-03-21 16:52:00+00:00,5.8,1.0,Human,2022-03-19 17:29:59+00:00,WF,FI,33.1855,-108.2077,{2C07B488-E900-443A-8B02-B1747D144E52},000065,Grant,NMSDC,35017,US-NM,2022-NMGNF-000065,6.8,14416
-107.596610226,35.0599855880001,2022-03-19 23:29:59+00:00,2022-03-24 18:59:59+00:00,7.5,1.0,Human,2022-03-19 22:57:00+00:00,WF,FI,35.06881,-107.6306,{4A5C57DE-62B5-4CA7-A32F-C87384550B30},000067,Cibola,NMABC,35006,US-NM,2022-NMSPA-000067,8.5,14417
-107.739510257,35.064645581,2022-03-20 00:59:59+00:00,2022-03-24 18:00:00+00:00,18.2,0.1,Human,2022-03-19 18:57:00+00:00,WF,FI,35.07209,-107.7482,{6D526075-4AA5-4094-9045-7E0F8842AA9D},000066,Cibola,NMABC,35006,US-NM,2022-NMSPA-000066,18.3,14418
-116.831111921,33.7506949,2022-03-20 03:00:00+00:00,2022-03-22 16:30:00+00:00,1.5,1.0,Human,2022-03-20 01:50:00+00:00,WF,FI,33.75089,-116.8313,{1FB551FD-A908-4974-B476-A42694E91D97},005246,Riverside,CARRCC,06065,US-CA,2022-CABDF-005246,2.5,14419
-113.438111607,37.1161555050001,2022-03-20 17:02:00+00:00,2022-03-21 22:30:00+00:00,2.0,1.0,Human,2022-03-20 01:25:00+00:00,WF,FI,37.11378,-113.4371,{0124D548-7FD5-4629-BBCC-924F0AEE6DFB},000078,Washington,UTCDC,49053,US-UT,2022-UTSWS-000078,3.0,14420
-114.306711497,34.1329850860001,2022-03-23 15:00:00+00:00,2022-03-26 17:40:00+00:00,23.0,1.0,Undetermined,2022-03-22 23:11:00+00:00,WF,FI,34.129531,-114.31163,{43493932-F05C-4522-A663-EDAB86068CA3},000178,La Paz,AZPDC,04012,US-AZ,2022-AZCRA-000178,24.0,14452
-120.138112587,35.0915648530001,2022-03-28 02:00:00+00:00,2022-03-28 15:00:00+00:00,3.0,2.0,Human,2022-03-26 01:20:00+00:00,WF,FI,35.09156,-120.1381,{B7326E10-A386-42D7-A427-8BDDFED6F7BD},000531,Santa Barbara,CALPCC,06083,US-CA,2022-CALPF-000531,5.0,14505
