sum_rain,sum_snow,DiscoveryAcres,total_acres,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,landcover_class
97.36,0.0,10.0,198.0,25.17,34.37,7.69,0.0,0.91,1.21,2.95,3.86,0.14,0.45,303
58.080000000000005,0.23,1.0,1801.0,31.61,40.46,5.43,0.01,4.0,6.62,5.77,8.8,0.1,0.39,46
156.35,1.63,1.0,3.0,24.53,33.37,7.45,0.0,2.53,3.87,4.01,5.65,0.22,0.3,48
78.56,4.34,1.0,19.0,29.44,37.01,2.99,0.0,2.7,5.55,3.8,7.34,0.14,0.34,470
72.51,3.46,7.0,48.7,25.51,34.96,6.41,0.02,1.49,2.34,3.5,4.88,0.2,0.47,158
132.56,9.04,1.0,4.5,23.3,33.12,3.66,0.0,1.44,2.25,3.32,5.09,0.26,0.45,187
127.84,3.88,1.0,641.0,26.41,36.38,3.97,0.11,2.75,4.26,4.28,6.52,0.29,0.39,489
47.77,0.0,0.1,500.1,37.63,45.97,6.35,0.0,1.66,2.7,2.47,3.3,0.07,0.37,583
14.87,0.15,1.0,6.0,36.62,44.65,5.19,0.0,2.57,4.78,3.69,5.89,0.08,0.38,557
88.65,2.11,0.1,12263.1,27.98,36.98,6.23,0.19,1.1,1.59,1.88,2.38,0.18,0.48,158
86.12,3.56,0.1,3.1,26.11,35.03,5.74,0.11,1.17,1.99,1.93,2.98,0.2,0.45,158
94.13,2.66,0.1,36.4,28.66,37.76,6.1,0.12,0.93,1.38,1.8,2.48,0.18,0.47,158
205.66000000000005,10.55,5.0,72.3,19.65,30.23,5.92,0.15,0.37,1.19,1.62,2.84,0.36,0.4,158
186.37000000000003,4.539999999999999,10.0,538.1,20.48,30.08,3.78,0.0,1.17,2.45,2.21,4.16,0.36,0.4,489
58.35000000000001,1.98,1.0,3.2,26.53,35.19,5.43,0.08,1.85,3.01,2.74,4.09,0.16,0.42,158
22.03,0.0,10.0,20.0,33.58,42.87,10.44,0.0,3.23,5.21,4.41,6.5,0.08,0.42,556
136.16000000000005,3.8,0.3,40.3,28.51,38.3,5.62,0.03,2.14,5.58,3.2,8.06,0.25,0.39,187
72.37,1.5,0.1,748.1,26.27,34.08,5.49,0.0,2.12,4.58,2.92,5.79,0.19,0.37,484
145.15999999999997,0.89,1.0,3.4,31.5,40.61,5.92,0.11,2.08,3.21,3.16,4.11,0.17,0.34,461
129.81,0.5900000000000001,1.0,40856.0,32.94,41.32,4.33,0.0,2.19,4.54,3.25,6.12,0.16,0.47,474
64.31,6.91,2.0,30.0,24.96,34.98,7.26,0.0,1.87,2.82,3.7,4.71,0.18,0.38,183
62.74,0.09,10.0,109.0,36.09,43.42,4.64,0.04,2.06,4.6,2.95,5.88,0.08,0.37,474
140.46999999999997,3.67,0.1,47.1,27.98,37.04,4.33,0.0,0.53,0.97,2.65,3.67,0.23,0.47,158
88.65,2.11,0.1,1701.1,26.39,35.02,6.59,0.27,1.7,2.95,2.98,4.56,0.18,0.48,158
88.65,2.11,0.1,15.1,26.39,35.02,6.59,0.27,1.7,2.95,2.98,4.56,0.18,0.48,158
88.65,2.11,0.1,24061.1,27.98,36.98,6.23,0.19,1.1,1.59,1.88,2.38,0.18,0.48,158
129.04,1.23,1.0,81.0,31.6,40.23,4.82,0.01,1.66,3.41,2.84,5.24,0.12,0.41,461
88.65,2.11,0.1,424.1,26.39,35.02,6.59,0.27,1.7,2.95,2.98,4.56,0.18,0.48,156
88.65,2.11,0.1,2017.1,26.39,35.02,6.59,0.27,1.7,2.95,2.98,4.56,0.18,0.48,156
88.65,2.11,0.1,424.1,26.39,35.02,6.59,0.27,1.7,2.95,2.98,4.56,0.18,0.48,156
86.85,0.77,0.1,2.1,33.84,42.05,6.23,0.08,1.7,3.11,2.56,3.99,0.11,0.46,460
40.45,0.6599999999999999,1.0,2.5,33.86,41.53,5.37,0.12,1.95,3.61,2.79,4.75,0.09,0.38,358
86.12,3.56,0.1,4.6,24.9,33.69,6.96,0.06,1.63,3.05,2.87,5.07,0.2,0.45,158
163.11,3.28,0.1,509.1,28.63,36.07,8.42,0.0,2.02,7.1,2.74,9.68,0.26,0.44,491
147.72,3.26,0.1,560.1,21.83,28.21,7.32,0.04,1.96,3.16,2.92,4.18,0.26,0.4,470
99.72,2.2,1.0,1266.0,32.08,40.65,6.65,0.01,1.68,3.12,3.07,5.02,0.15,0.51,39
29.06,1.06,1.0,5.75,30.82,38.93,6.77,0.0,2.73,6.8,3.98,8.74,0.09,0.37,472
175.48000000000002,0.0,2.7,5.4,32.19,44.88,4.15,0.0,2.29,3.58,3.4,5.02,0.12,0.41,557
79.33000000000001,2.11,1.0,14367.0,28.28,38.19,8.3,0.0,3.52,6.36,4.89,8.98,0.15,0.34,545
169.23,4.359999999999999,0.1,55.1,24.43,34.21,8.79,0.32,1.34,2.72,3.08,5.95,0.23,0.36,187
97.53,3.61,0.3,7.0,24.62,33.68,8.61,0.09,2.25,4.85,3.41,7.26,0.15,0.36,557
49.19,2.05,1.0,215.0,27.59,35.6,7.75,0.03,1.76,3.02,2.42,4.13,0.11,0.38,542
145.15999999999997,0.89,1.0,28.0,31.59,40.1,6.1,0.26,1.96,3.53,2.99,4.66,0.17,0.34,187
136.16000000000005,3.8,1.0,882.0,26.77,35.35,8.42,0.2,2.38,4.87,3.57,7.22,0.25,0.39,187
70.15,2.8000000000000003,1.0,35.0,30.09,39.96,7.75,0.0,3.81,5.99,5.35,8.0,0.1,0.34,488
79.33000000000001,2.11,10.0,48.0,28.28,38.19,8.3,0.0,3.52,6.36,4.89,8.98,0.15,0.34,183
64.63999999999999,0.3,0.1,60.1,35.08,43.58,4.82,0.02,2.49,5.38,3.64,7.2,0.09,0.43,474
54.26,2.63,1.0,136.0,29.33,37.83,7.14,0.08,2.24,4.68,3.44,6.64,0.13,0.34,187
205.52,3.33,1.0,3.5,22.48,30.19,9.34,1.29,1.72,3.28,2.73,4.84,0.31,0.38,529
102.51000000000002,3.45,25.0,12638.0,24.71,31.76,8.67,1.97,2.45,4.28,3.61,6.03,0.2,0.36,491
161.29,2.7900000000000005,0.1,78065.1,29.55,38.15,5.68,0.19,0.76,1.18,2.71,4.75,0.22,0.48,187
161.29,2.7900000000000005,0.1,2.7,29.55,38.15,5.68,0.19,0.76,1.18,2.71,4.75,0.22,0.48,187
145.15999999999997,0.89,0.1,33.1,31.21,40.06,5.37,0.06,2.18,3.7,3.28,4.85,0.17,0.34,187
102.85,1.17,0.1,1.4,32.15,40.83,5.92,0.21,2.77,5.32,4.09,7.26,0.13,0.35,158
145.15999999999997,0.89,0.1,49.1,31.21,40.06,5.37,0.06,2.18,3.7,3.28,4.85,0.17,0.34,461
127.36,2.1100000000000003,0.5,1.9,25.35,32.69,8.18,13.43,1.5,4.26,2.27,6.02,0.33,0.35,316
70.97,0.0,0.1,515.1,33.98,44.62,6.47,0.0,5.09,6.25,7.05,8.74,0.09,0.4,304
91.68,1.24,0.1,7592.1,28.92,37.76,6.16,0.3,1.61,2.61,2.77,4.17,0.16,0.39,158
67.64999999999999,2.98,1.0,3.5,27.8,36.27,7.45,0.03,2.9,4.41,3.95,6.31,0.12,0.41,158
181.59,6.91,1.0,1289.0,22.4,33.4,6.59,0.0,1.24,1.89,2.64,3.57,0.33,0.38,182
136.16000000000005,3.8,8.0,16.0,25.65,35.77,8.67,0.28,2.84,5.95,4.12,8.45,0.26,0.39,489
94.13,2.66,0.1,5.1,28.4,37.37,5.86,0.14,1.22,2.52,2.52,4.41,0.17,0.47,48
126.78000000000002,3.43,0.1,136.1,27.36,35.76,7.14,0.45,2.16,4.86,3.23,6.62,0.18,0.34,489
140.74,3.58,1.0,10.0,22.72,31.2,7.32,0.41,1.1,2.03,2.55,4.32,0.27,0.34,189
136.16000000000005,3.8,1.0,11.0,25.65,35.77,8.67,0.28,2.84,5.95,4.12,8.45,0.26,0.39,187
40.45,0.6599999999999999,10.0,105.0,34.47,42.35,5.25,0.0,2.39,5.56,3.38,7.23,0.09,0.38,358
145.15999999999997,0.89,1.0,568.0,30.23,38.4,4.15,0.01,3.68,7.51,5.42,10.23,0.17,0.34,187
17.22,0.6599999999999999,1.0,3.0,32.48,40.78,4.33,0.0,4.07,7.23,5.64,9.45,0.07,0.37,470
162.01,1.24,2.0,4.0,28.69,37.12,7.02,0.18,2.68,3.73,4.18,5.73,0.2,0.3,461
55.07,0.15,5.0,10672.0,31.86,40.23,5.37,0.0,3.98,7.4,5.62,10.01,0.09,0.35,461
140.46999999999997,3.67,0.1,8.6,27.44,35.98,5.19,0.03,0.66,0.99,3.48,6.2,0.23,0.47,158
152.60000000000002,1.98,0.1,12.59,27.25,36.26,6.65,0.0,3.2,6.11,4.8,8.16,0.4,0.41,187
102.85,1.17,6.0,274.0,31.94,39.98,5.37,0.01,2.89,6.18,4.14,8.15,0.12,0.35,187
141.67999999999998,3.63,1.0,663.0,24.35,33.19,5.49,0.0,3.42,6.53,5.1,8.78,0.38,0.39,187
66.52,4.14,1.0,3430.0,21.75,30.27,4.64,0.0,5.33,8.36,7.4,11.36,0.12,0.39,144
143.78,2.3200000000000003,2.0,170.13,25.82,34.69,6.04,0.0,3.07,6.2,4.63,8.47,0.27,0.45,187
102.48,2.54,0.1,20.1,27.99,37.35,8.48,0.16,2.59,5.54,3.69,7.65,0.17,0.4,187
91.68,1.24,0.1,1170.1,28.83,37.93,5.8,0.14,2.72,5.05,4.7,8.55,0.17,0.39,158
226.3,5.0600000000000005,1.0,4094.0,17.41,27.3,5.86,0.0,0.09,0.77,2.92,4.94,0.35,0.4,151
237.42,13.760000000000002,1.0,3793.0,13.43,22.23,5.74,0.11,0.31,0.73,3.1,5.16,0.38,0.41,149
136.16000000000005,3.8,1.0,9.0,27.22,35.55,6.84,0.02,2.77,5.8,4.05,7.98,0.25,0.39,187
53.36,0.51,1.0,10.0,34.69,42.9,4.27,0.02,2.33,4.89,3.55,6.35,0.09,0.36,472
62.15,2.77,1.0,43.0,27.06,35.59,6.47,0.58,1.17,1.84,3.17,4.8,0.16,0.46,187
152.60000000000002,1.98,0.1,24.1,27.25,36.26,6.65,0.0,3.2,6.11,4.8,8.16,0.4,0.41,316
51.47,0.41,1.0,604.0,32.7,40.8,5.86,0.33,4.57,8.36,6.38,11.23,0.09,0.34,158
102.85,1.17,5.0,14.0,31.07,38.12,4.09,0.01,3.74,7.35,5.27,9.77,0.12,0.34,47
140.46999999999997,3.67,0.1,2.07,27.44,35.98,5.19,0.03,0.66,0.99,3.48,6.2,0.23,0.47,158
520.26,0.9,1.0,61.02,20.19,30.17,8.12,0.0,0.32,0.55,2.54,4.04,0.5,0.52,54
313.53,7.209999999999999,1.0,23.0,24.83,34.19,7.93,0.03,0.42,1.13,1.77,2.98,0.31,0.38,579
140.46999999999997,3.67,0.1,130.1,24.72,33.73,3.78,0.01,0.52,0.74,3.2,4.77,0.22,0.47,187
200.16,5.46,2.0,4.0,12.79,21.88,4.58,0.2,2.23,4.3,3.31,6.07,0.37,0.4,581
55.21,1.33,100.0,375.0,27.73,35.54,3.66,0.0,3.3,5.7,4.86,7.52,0.11,0.36,187
86.0,1.1800000000000002,0.1,4.699999999999999,26.78,35.57,3.6,0.0,2.06,5.73,3.05,8.2,0.14,0.34,183
55.21,1.33,0.1,1633.1,27.73,35.54,3.66,0.0,3.3,5.7,4.86,7.52,0.11,0.36,183
129.42,2.75,1.5,561.5,22.7,31.73,5.74,0.0,2.12,3.13,3.16,5.05,0.27,0.43,316
83.42999999999999,0.32,1.0,74.0,31.15,39.79,4.76,0.0,2.89,5.44,4.3,7.35,0.1,0.42,460
183.94,5.1000000000000005,0.1,2.6,23.37,32.62,5.43,0.36,1.64,3.91,3.17,6.7,0.3,0.41,163
140.78,5.12,0.1,112.1,22.62,30.85,6.23,0.73,1.93,4.16,2.97,5.78,0.33,0.41,493
179.88,2.68,50.0,1520.8,24.37,31.95,5.92,0.0,3.38,5.32,4.92,7.18,0.31,0.39,489
179.24,7.13,0.1,2.1,22.05,29.32,8.3,1.62,1.13,1.98,1.98,3.06,0.37,0.43,493
84.69999999999999,1.61,5.0,35.0,24.94,33.4,4.27,0.01,1.41,2.32,2.04,3.23,0.12,0.34,484
65.53,1.24,1.0,7.7,28.59,37.16,7.45,0.47,2.15,5.55,3.15,7.55,0.12,0.34,582
156.57999999999998,5.94,1.0,2.1,13.81,22.37,6.77,1.01,1.93,3.63,3.42,5.95,0.34,0.37,151
140.78,5.12,0.1,20.39,21.87,30.83,5.19,0.18,1.47,2.85,2.19,3.85,0.33,0.41,159
103.61,2.78,1.0,4.0,18.8,23.43,7.93,1.62,1.62,3.04,2.44,4.52,0.33,0.38,558
181.59,6.91,1.0,2.5,21.87,29.87,6.29,0.05,1.26,2.16,2.57,4.03,0.33,0.38,141
65.53,1.24,0.1,15.6,26.69,32.98,9.09,0.11,2.03,3.63,2.8,4.68,0.13,0.34,582
27.16,0.19,1.0,1261.0,31.16,37.48,9.58,1.79,2.28,4.16,3.14,5.16,0.22,0.38,474
58.35000000000001,1.98,1.0,2.83,21.52,29.63,8.42,0.18,2.78,5.46,3.91,7.25,0.21,0.43,158
53.36,0.51,5.0,1012.0,27.94,34.8,8.36,0.77,2.12,4.13,2.98,5.4,0.11,0.36,470
57.28,0.66,1.0,497.0,26.25,32.11,9.34,1.39,1.97,3.72,2.66,4.57,0.14,0.42,183
327.5900000000001,6.69,1.0,26330.0,23.78,34.06,7.32,0.39,0.81,1.8,2.02,4.0,0.33,0.4,159
325.36,11.57,0.1,1336.1,18.72,27.93,6.84,0.01,0.45,0.7,1.61,2.39,0.38,0.45,550
49.77,0.02,1.0,17.0,30.25,39.76,5.19,0.0,2.3,3.54,3.49,5.37,0.09,0.38,470
159.85,3.68,3.0,46.8,17.15,23.6,8.42,2.95,2.02,3.95,3.27,6.05,0.41,0.39,187
325.36,11.57,0.1,1.3,22.75,32.17,5.92,0.0,0.69,0.97,2.02,2.77,0.36,0.45,489
181.59,6.91,1.0,38.5,24.32,33.37,7.63,0.0,1.02,1.43,2.33,2.94,0.34,0.38,443
99.16,2.72,2.0,4.0,22.1,27.37,7.2,0.41,2.3,4.61,3.12,5.89,0.19,0.42,557
181.59,6.91,1.0,14.9,27.52,36.4,7.02,0.0,1.66,2.38,3.48,4.39,0.32,0.38,141
15.65,0.21,1.0,14.0,34.08,41.77,5.74,0.0,2.52,3.94,3.63,5.07,0.19,0.42,470
78.56,4.34,1.0,179.0,26.69,35.13,5.86,0.0,2.5,4.96,3.6,6.88,0.13,0.34,557
149.4,2.01,0.1,1.6,20.77,28.51,6.84,0.0,4.1,5.91,5.8,8.2,0.4,0.45,484
386.03,9.05,0.1,76.1,29.2,38.87,6.1,0.0,0.23,0.81,1.96,2.61,0.26,0.47,163
66.8,0.5800000000000001,0.1,95.1,25.29,33.66,9.03,0.25,3.27,6.95,4.69,9.8,0.13,0.38,158
159.85,3.68,1.0,11.0,18.05,26.32,6.29,0.01,2.45,4.5,4.09,7.14,0.35,0.39,187
64.63999999999999,0.3,0.1,64.1,31.97,39.46,7.69,0.02,3.84,7.05,5.27,9.91,0.11,0.43,575
46.86,0.62,30.0,188.0,30.83,37.78,5.43,0.0,2.65,5.75,3.81,7.45,0.09,0.35,470
66.8,0.5800000000000001,0.1,21.1,23.87,31.9,8.73,1.97,3.41,4.59,4.78,6.3,0.16,0.38,158
86.12,3.56,0.1,5.1,18.47,26.74,7.93,0.96,2.35,2.99,3.66,5.2,0.26,0.45,155
333.12999999999994,8.66,0.1,10580.1,27.55,38.63,5.49,0.0,0.97,1.33,3.02,4.57,0.3,0.45,159
72.02,0.5599999999999999,1.0,15.0,28.57,36.26,9.16,0.42,4.27,6.76,5.82,9.36,0.16,0.37,474
61.31999999999999,0.56,0.1,6004.1,25.4,33.51,8.73,1.76,4.52,5.52,6.4,7.73,0.15,0.41,474
86.85,0.77,5.0,70.0,27.09,34.48,8.85,0.82,2.91,4.86,4.05,7.05,0.14,0.46,474
386.03,9.05,1.0,46.0,27.94,35.8,4.39,0.0,0.32,0.98,2.12,3.84,0.23,0.46,162
325.36,11.57,1.0,5.7,24.31,32.35,6.35,2.1,0.52,0.95,2.02,3.9,0.34,0.45,183
41.19,0.0,0.1,2.1,35.85,42.87,8.3,0.0,3.0,6.39,4.21,9.06,0.11,0.37,556
79.33000000000001,2.11,1.0,9.9,22.58,28.25,8.42,2.19,2.37,4.45,3.32,6.16,0.17,0.34,183
46.75000000000001,0.11,1.0,22.0,22.91,30.43,10.07,0.4,5.16,6.05,7.14,8.4,0.2,0.34,358
30.81,0.72,1.0,251.0,28.11,32.91,6.96,1.49,2.55,5.59,3.45,7.52,0.09,0.35,183
54.26,2.63,5.0,10.0,22.19,27.5,8.06,1.37,2.5,4.66,3.7,6.49,0.16,0.34,187
138.55999999999997,3.6399999999999992,0.1,48.6,26.23,33.43,7.32,0.89,1.89,3.02,2.79,4.47,0.32,0.38,490
64.63999999999999,0.3,5.0,152.0,30.69,38.26,10.01,0.75,2.77,5.53,3.8,7.84,0.13,0.43,358
64.63999999999999,0.3,3.0,6.4,30.69,38.26,10.01,0.75,2.77,5.53,3.8,7.84,0.13,0.43,460
83.42999999999999,0.32,0.1,2792.1,29.8,37.53,8.91,1.58,2.9,4.39,4.05,6.33,0.16,0.42,460
30.81,0.72,1.0,9.0,24.73,29.37,10.93,3.68,2.8,5.86,3.65,7.82,0.28,0.36,183
30.81,0.72,1.0,4.0,24.73,29.37,10.93,3.68,2.8,5.86,3.65,7.82,0.28,0.36,488
101.58,2.0500000000000003,0.1,4.1,23.0,29.94,10.38,1.85,1.12,2.08,2.12,4.19,0.26,0.47,158
410.33,7.499999999999999,1.0,12661.0,27.3,36.13,5.68,0.0,0.16,0.53,1.95,3.39,0.22,0.45,56
52.19,0.19,1.0,4.0,28.22,35.26,10.86,2.48,3.05,5.83,4.2,8.29,0.16,0.45,474
101.58,2.0500000000000003,0.1,98.1,23.0,29.94,10.38,1.85,1.12,2.08,2.12,4.19,0.26,0.47,358
134.42,5.74,1.0,21.0,18.33,24.72,7.87,0.48,2.0,3.16,3.32,4.73,0.37,0.42,148
273.52,5.579999999999999,1.0,595.0,25.39,34.81,4.94,0.24,0.48,0.88,2.23,4.53,0.23,0.45,159
186.37000000000003,4.539999999999999,2.0,6.0,25.17,34.29,5.92,0.85,1.49,2.98,2.82,5.16,0.23,0.38,489
62.74,0.09,1.0,16279.0,29.39,35.24,10.01,0.23,2.88,5.45,3.99,7.47,0.12,0.37,474
234.56,7.299999999999999,1.0,3.3,23.5,31.42,7.45,2.01,1.41,2.48,2.73,4.7,0.31,0.41,489
86.0,1.1800000000000002,0.1,1.4,27.21,35.43,7.93,3.21,1.34,2.46,2.07,3.3,0.22,0.34,183
129.81,0.5900000000000001,1.0,144.3,26.04,31.91,10.25,0.72,2.52,4.52,3.58,6.29,0.27,0.47,461
81.2,1.96,0.1,3.6,23.03,30.15,9.03,2.14,2.39,3.31,3.76,5.51,0.23,0.47,460
59.329999999999984,2.26,0.1,63.1,28.19,36.62,4.64,0.0,1.69,2.56,2.48,3.75,0.13,0.45,489
83.42999999999999,0.32,0.1,1762.1,29.62,36.25,10.01,0.53,2.77,4.6,3.84,6.2,0.2,0.42,474
97.1,1.4300000000000002,1.0,7.0,25.87,33.15,10.19,1.32,0.91,1.66,2.57,4.23,0.24,0.47,460
120.0,2.88,2.0,14.48,24.87,31.26,6.9,1.04,1.52,2.32,2.16,2.98,0.21,0.36,185
62.74,0.09,0.1,373.87,29.39,35.24,10.01,0.23,2.88,5.45,3.99,7.47,0.12,0.37,460
168.76,0.3,0.1,936.1,30.24,35.87,11.84,2.0,1.8,3.31,2.52,4.78,0.2,0.43,474
180.97000000000003,0.19,0.1,14.1,26.74,32.35,12.21,2.47,1.66,3.3,2.4,4.76,0.27,0.46,460
81.2,1.96,0.1,1.6,23.03,30.15,9.03,2.14,2.39,3.31,3.76,5.51,0.23,0.47,46
83.42999999999999,0.32,0.1,11.1,29.8,37.53,8.91,1.58,2.9,4.39,4.05,6.33,0.16,0.42,358
83.42999999999999,0.32,0.1,100.1,29.8,37.53,8.91,1.58,2.9,4.39,4.05,6.33,0.16,0.42,460
151.77,2.25,1.0,20.0,21.11,28.12,10.19,0.54,1.27,2.21,1.83,3.23,0.35,0.36,185
145.15999999999997,0.89,2.0,220.0,22.7,28.31,10.56,2.74,2.59,5.32,3.71,7.32,0.3,0.34,46
207.21,5.98,0.1,1136.1,23.47,30.62,7.57,0.35,0.56,1.45,1.34,3.04,0.32,0.41,489
151.77,2.25,1.0,18.0,21.11,28.12,10.19,0.54,1.27,2.21,1.83,3.23,0.35,0.36,185
120.0,2.88,1.0,3.2,24.87,31.26,6.9,1.04,1.52,2.32,2.16,2.98,0.21,0.36,183
147.51999999999998,3.17,4.0,17.61,26.65,34.03,7.69,0.38,1.55,2.41,2.41,3.29,0.3,0.39,489
207.21,5.98,0.5,4.029999999999999,24.02,31.48,8.18,0.32,0.87,1.16,1.69,2.39,0.3,0.41,491
292.69,7.34,0.1,11.3,19.12,27.51,7.45,0.2,0.98,1.53,2.16,3.09,0.43,0.46,175
124.32,2.41,0.1,170.1,27.01,34.98,8.06,0.01,1.63,2.88,2.43,3.73,0.25,0.37,187
225.72,4.08,1.0,52.0,22.15,30.84,8.24,0.65,1.43,2.12,2.52,3.45,0.39,0.44,187
84.34,3.23,1.0,657.0,23.0,30.41,8.3,0.11,1.14,2.7,1.73,3.53,0.23,0.4,489
275.91,3.67,0.1,5.699999999999999,22.75,29.73,11.05,0.5,0.24,0.59,0.88,1.48,0.45,0.47,158
208.5,4.259999999999999,1.0,105077.0,25.37,34.12,5.86,0.15,0.31,0.78,1.45,2.7,0.22,0.45,490
88.65,2.11,0.1,6.4,20.03,28.16,8.3,1.87,1.81,2.8,2.97,4.34,0.23,0.48,46
91.53,1.1800000000000002,0.1,37.1,27.28,35.4,8.12,0.99,1.76,4.45,2.58,6.38,0.23,0.34,489
69.35000000000001,2.84,0.1,20.81,28.05,35.38,5.68,0.08,1.26,2.04,1.87,2.48,0.17,0.34,491
207.21,5.98,0.1,171.1,24.02,31.48,8.18,0.32,0.87,1.16,1.69,2.39,0.3,0.41,489
144.46,1.91,5.0,10.0,26.96,34.98,6.96,0.18,1.25,2.3,1.79,2.79,0.27,0.34,183
154.01,3.25,0.1,39.1,22.41,30.48,8.36,3.63,1.5,3.42,2.2,4.88,0.32,0.36,491
97.54,1.7700000000000002,1.0,5409.9,31.48,39.2,6.71,1.67,1.53,2.9,2.39,3.73,0.16,0.38,489
194.72,1.4400000000000002,1.0,3.0,19.92,25.51,12.21,6.73,1.59,2.63,2.16,3.89,0.45,0.38,187
55.9,0.13,1.0,9.44,28.08,37.73,4.21,0.0,2.56,4.62,3.75,6.59,0.09,0.37,304
125.14,3.33,1.0,41.0,26.45,34.49,8.24,1.95,1.7,3.14,2.6,4.02,0.34,0.38,490
345.02000000000004,6.179999999999999,1.0,12.0,27.71,36.52,4.15,0.0,0.33,0.95,1.7,2.53,0.2,0.45,163
139.03,1.74,2.0,4.0,29.54,37.76,7.93,0.05,1.72,4.2,2.48,5.84,0.16,0.34,582
284.19,9.59,0.1,68637.1,21.01,29.58,6.23,0.47,0.47,0.8,2.27,3.95,0.36,0.45,159
139.26,3.65,1.0,17.0,24.19,30.18,8.42,0.25,1.15,2.81,1.8,4.27,0.23,0.35,187
157.3,5.15,0.1,1011.1,25.02,33.96,5.92,0.0,1.52,2.78,2.59,4.2,0.33,0.41,493
159.73000000000002,4.930000000000001,1.0,413718.0,24.69,34.61,5.8,0.0,1.28,2.2,2.77,4.17,0.29,0.37,141
209.02000000000004,1.24,0.1,6.1,26.73,35.08,9.34,0.13,1.56,2.51,2.48,4.3,0.36,0.4,158
110.16,3.0900000000000003,0.1,3.95,27.43,34.7,5.74,0.0,2.05,4.48,2.86,5.62,0.21,0.34,183
260.13000000000005,5.3500000000000005,1.0,19.7,22.99,31.31,7.63,0.01,1.62,3.14,2.41,4.47,0.41,0.45,316
227.47000000000003,2.66,0.1,1063.1,24.56,33.83,10.74,1.0,1.19,2.71,2.23,4.44,0.45,0.48,158
212.32,4.010000000000001,3.0,27.7,21.48,30.09,7.08,0.0,2.52,5.32,3.46,6.93,0.35,0.4,183
129.7,3.15,1.0,49.0,28.57,37.31,6.04,0.01,1.41,3.59,2.41,5.11,0.18,0.34,489
227.47000000000003,2.66,0.1,3.1,24.56,33.83,10.74,1.0,1.19,2.71,2.23,4.44,0.45,0.48,158
140.83999999999995,1.65,1.0,14.01,22.08,28.98,10.8,3.23,4.09,5.09,5.52,7.17,0.38,0.36,158
220.21,1.4300000000000002,0.1,15.1,26.2,32.47,12.76,3.07,0.42,0.76,1.2,1.89,0.43,0.48,474
168.76,0.3,0.1,5.1,29.92,34.5,13.31,2.82,1.17,2.41,1.68,3.32,0.3,0.44,474
157.25999999999996,4.03,1.0,3.0,28.23,35.69,6.1,0.0,0.63,1.24,2.12,3.28,0.31,0.45,556
123.69,2.14,2.0,3.8,31.31,38.12,6.53,0.0,2.12,4.39,2.88,5.54,0.21,0.34,470
277.30999999999995,0.89,0.1,2.6,31.24,40.47,9.22,0.26,1.85,3.08,2.74,3.93,0.23,0.34,187
278.78,9.92,0.1,7586.1,21.23,30.71,5.68,0.02,0.31,1.11,3.02,5.44,0.35,0.39,148
64.44,0.0,1.0,351.0,37.03,45.15,9.89,0.68,3.14,4.53,4.17,5.77,0.15,0.38,472
66.39,0.0,1.0,5.0,31.14,38.87,8.42,0.0,1.8,3.81,2.55,4.9,0.1,0.45,304
125.07,3.22,1.0,61.0,28.16,38.0,5.37,0.0,2.95,6.25,4.37,8.88,0.25,0.38,489
88.96000000000001,2.54,1.0,2.4,26.68,34.82,3.66,0.0,4.32,8.25,6.25,11.13,0.2,0.38,545
181.56,3.14,1.0,2.1,27.59,37.73,8.73,0.97,2.27,3.7,3.3,5.66,0.3,0.38,187
128.56,2.99,0.1,110.1,25.37,36.69,5.25,0.0,1.98,3.15,3.27,4.54,0.31,0.38,556
190.91,5.0200000000000005,1.0,277.0,27.05,37.59,8.54,0.56,3.46,6.5,4.96,9.34,0.32,0.38,490
207.21,5.98,1.0,10.9,26.8,34.87,6.29,0.29,0.98,2.25,2.02,4.37,0.25,0.4,183
220.21,1.4300000000000002,0.1,2148.1,31.21,40.48,9.46,1.01,0.89,1.51,2.15,3.49,0.35,0.47,358
134.15,1.97,1.0,2.5,31.85,40.85,6.47,0.09,2.09,3.76,3.28,5.14,0.15,0.34,187
157.46,1.64,2.0,4.0,23.8,32.65,9.09,0.09,2.0,3.85,3.25,5.45,0.45,0.48,158
148.9,1.4299999999999995,1.0,53.0,31.2,39.94,5.19,0.0,2.19,3.85,3.28,5.05,0.16,0.34,498
168.76,0.3,0.1,30.1,34.24,41.17,10.07,1.47,1.92,3.83,2.72,4.84,0.27,0.44,460
194.72,1.4400000000000002,0.1,3.1,25.3,33.1,8.85,0.01,2.07,3.94,3.08,4.9,0.36,0.41,187
128.14,1.02,1.0,3.6,32.09,37.58,6.77,0.18,2.55,4.54,3.69,6.2,0.14,0.34,497
117.26,0.66,1.0,637.0,32.75,38.26,7.45,0.82,1.86,4.03,2.66,5.28,0.19,0.42,183
117.26,0.66,1.0,9175.98,32.75,38.26,7.45,0.82,1.86,4.03,2.66,5.28,0.19,0.42,183
80.41,0.19,254.0,988.0,35.65,43.15,9.09,1.4,2.05,4.27,2.92,5.58,0.21,0.38,474
205.0,9.87,0.3,106.3,22.44,31.21,8.85,0.08,0.73,1.33,1.76,2.69,0.3,0.45,181
