,YEAR,MO,DY,T2M,T2M_MAX,QV2M,PRECTOTCORR,WS2M,WS2M_MAX,WS10M,WS10M_MAX,GWETTOP,GWETPROF,LAT,LONG,ID
21,2020,9,26,14.19,18.95,5.37,0.57,5.84,9.27,8.3,12.75,0.29,0.38,41.86788,-106.5884,5967
22,2020,9,27,5.94,9.84,3.36,0.55,3.26,5.11,4.65,6.63,0.3,0.38,41.86788,-106.5884,5967
23,2020,9,28,5.57,13.35,2.26,0.0,2.47,4.45,3.83,5.74,0.3,0.38,41.86788,-106.5884,5967
0,2020,11,18,18.33,27.71,4.46,0.0,2.14,4.66,3.56,6.38,0.31,0.47,33.36674,-110.4472,5968
1,2020,11,19,18.82,26.46,4.7,0.0,1.59,4.01,2.33,5.46,0.3,0.47,33.36674,-110.4472,5968
0,2020,5,26,28.87,38.03,3.17,0.0,1.44,3.34,2.21,4.3,0.16,0.38,35.87122,-115.2163,5969
0,2020,5,19,21.03,28.88,4.76,0.0,3.77,6.94,5.54,9.53,0.41,0.49,33.28918,-110.4416,5970
1,2020,5,20,17.56,26.01,2.75,0.0,1.95,4.3,2.82,5.7,0.4,0.49,33.28918,-110.4416,5970
0,2020,10,30,16.51,25.65,2.81,0.0,2.02,4.35,3.0,6.12,0.09,0.36,37.00483,-113.6193,5971
0,2020,8,12,29.87,37.96,10.68,1.18,1.5,2.73,2.31,3.44,0.25,0.36,31.94271,-110.6637,5972
0,2020,8,21,27.62,33.07,11.84,0.99,2.66,4.75,3.82,6.34,0.27,0.46,33.16917,-110.4483,5973
1,2020,8,22,28.57,35.39,12.08,1.96,2.43,5.32,3.57,7.2,0.3,0.46,33.16917,-110.4483,5973
2,2020,8,23,31.19,39.7,11.29,0.23,2.2,6.59,3.1,9.34,0.31,0.46,33.16917,-110.4483,5973
3,2020,8,24,31.76,39.85,10.5,1.5,2.59,5.95,3.66,8.44,0.3,0.46,33.16917,-110.4483,5973
4,2020,8,25,30.71,38.26,9.64,0.25,2.07,3.83,3.05,5.09,0.3,0.46,33.16917,-110.4483,5973
5,2020,8,26,31.24,37.96,9.16,0.22,1.95,3.54,2.84,4.71,0.27,0.46,33.16917,-110.4483,5973
6,2020,8,27,32.17,39.69,9.7,0.43,1.39,3.59,1.97,4.68,0.26,0.46,33.16917,-110.4483,5973
7,2020,8,28,32.18,40.36,9.95,0.17,1.95,4.59,2.91,6.15,0.25,0.45,33.16917,-110.4483,5973
8,2020,8,29,30.33,37.45,11.23,2.79,2.43,4.86,3.41,6.54,0.24,0.45,33.16917,-110.4483,5973
9,2020,8,30,26.76,31.9,15.62,2.57,1.98,3.62,2.68,4.79,0.4,0.46,33.16917,-110.4483,5973
10,2020,8,31,26.24,32.48,13.67,0.64,2.02,4.05,2.85,5.4,0.38,0.46,33.16917,-110.4483,5973
11,2020,9,1,26.32,33.52,11.78,0.26,2.83,5.47,4.17,7.33,0.36,0.46,33.16917,-110.4483,5973
12,2020,9,2,27.01,34.93,9.77,0.0,2.12,4.55,3.12,5.98,0.33,0.46,33.16917,-110.4483,5973
13,2020,9,3,28.95,37.94,8.36,0.0,1.84,3.54,2.69,4.61,0.3,0.46,33.16917,-110.4483,5973
14,2020,9,4,31.81,40.94,6.65,0.0,1.75,3.38,2.66,4.36,0.27,0.46,33.16917,-110.4483,5973
15,2020,9,5,31.61,40.44,7.75,0.21,3.27,5.88,4.77,8.07,0.24,0.45,33.16917,-110.4483,5973
16,2020,9,6,31.48,40.0,7.57,0.0,2.06,3.73,3.16,5.1,0.23,0.45,33.16917,-110.4483,5973
17,2020,9,7,31.17,39.0,7.2,0.0,2.73,5.96,3.88,8.2,0.21,0.45,33.16917,-110.4483,5973
18,2020,9,8,26.67,32.76,10.99,1.85,4.45,7.16,6.36,9.85,0.22,0.45,33.16917,-110.4483,5973
19,2020,9,9,22.26,28.74,5.68,0.12,3.15,5.7,4.56,7.59,0.27,0.46,33.16917,-110.4483,5973
20,2020,9,10,21.92,30.42,3.48,0.0,1.28,2.41,1.84,3.04,0.25,0.45,33.16917,-110.4483,5973
21,2020,9,11,22.92,32.13,6.65,0.0,2.15,4.7,3.15,6.55,0.23,0.45,33.16917,-110.4483,5973
22,2020,9,12,24.29,32.42,7.2,0.0,1.89,3.62,3.0,4.81,0.23,0.45,33.16917,-110.4483,5973
23,2020,9,13,25.76,34.48,6.77,0.0,2.83,5.74,4.32,7.84,0.22,0.45,33.16917,-110.4483,5973
0,2020,5,4,23.76,30.99,4.52,0.0,2.58,5.69,3.57,7.43,0.34,0.4,36.11014,-115.0259,5974
0,2020,5,29,33.46,42.76,4.88,0.0,3.48,6.01,4.79,7.86,0.14,0.38,34.5145,-114.3665,5975
0,2020,6,25,21.84,29.65,6.84,0.35,3.03,6.1,4.22,7.9,0.31,0.38,41.38092,-109.2258,5976
1,2020,6,26,19.4,26.52,7.57,0.45,2.38,3.34,3.27,4.76,0.32,0.38,41.38092,-109.2258,5976
0,2020,5,17,17.18,25.69,5.0,0.0,0.64,0.98,2.99,5.01,0.46,0.53,34.40478,-111.0104,5977
0,2020,4,18,6.73,13.43,5.43,0.26,0.45,0.94,2.38,4.63,0.73,0.7,39.94162,-120.9314,5978
0,2020,7,29,23.32,31.59,9.95,0.5,1.15,1.93,1.94,2.62,0.52,0.51,33.49245,-108.4188,5979
1,2020,7,30,24.08,33.25,6.9,0.0,1.61,2.51,2.97,3.81,0.48,0.51,33.49245,-108.4188,5979
2,2020,7,31,22.76,31.75,9.64,0.01,1.62,3.07,2.79,5.42,0.48,0.51,33.49245,-108.4188,5979
3,2020,8,1,22.01,27.52,10.62,1.87,1.16,2.48,1.95,3.57,0.49,0.51,33.49245,-108.4188,5979
4,2020,8,2,21.14,28.55,10.56,0.94,1.87,4.13,2.74,6.03,0.48,0.5,33.49245,-108.4188,5979
5,2020,8,3,22.24,31.26,10.19,0.27,2.19,3.38,3.35,5.28,0.48,0.5,33.49245,-108.4188,5979
6,2020,8,4,22.48,30.83,10.25,0.04,1.87,3.71,2.86,5.68,0.46,0.5,33.49245,-108.4188,5979
7,2020,8,5,21.8,29.15,9.4,0.02,1.68,3.12,2.77,4.51,0.46,0.5,33.49245,-108.4188,5979
8,2020,8,6,21.73,28.99,8.54,1.18,1.95,3.17,3.19,4.9,0.46,0.5,33.49245,-108.4188,5979
9,2020,8,7,19.65,25.94,9.4,0.13,1.13,2.08,1.86,2.95,0.46,0.5,33.49245,-108.4188,5979
0,2020,7,4,25.64,33.08,5.74,0.03,2.55,3.83,3.49,5.46,0.38,0.45,40.6979,-112.2599,5980
1,2020,7,5,25.01,32.65,6.47,0.0,1.8,2.73,2.55,3.73,0.37,0.45,40.6979,-112.2599,5980
0,2020,8,25,23.21,30.99,8.91,0.17,1.01,1.88,2.42,4.36,0.27,0.35,37.20848,-107.3144,5981
1,2020,8,26,22.0,31.74,10.5,2.46,1.27,2.72,2.52,5.56,0.31,0.35,37.20848,-107.3144,5981
0,2020,9,25,25.52,34.26,4.94,0.0,2.23,4.89,3.49,6.64,0.22,0.47,34.55162,-111.9049,5982
1,2020,9,26,25.08,33.38,4.52,0.0,2.3,5.1,3.4,6.95,0.22,0.47,34.55162,-111.9049,5982
0,2020,6,27,23.36,32.58,5.86,0.0,2.55,5.02,3.67,6.98,0.23,0.42,39.39181,-109.0897,5983
1,2020,6,28,22.51,29.55,6.84,0.41,6.55,9.79,9.44,14.01,0.23,0.42,39.39181,-109.0897,5983
0,2020,10,16,12.28,23.66,2.69,0.0,1.84,3.64,2.84,5.58,0.17,0.34,35.48323,-106.8956,5984
1,2020,10,17,13.48,23.9,2.08,0.0,3.16,6.16,5.02,8.52,0.17,0.34,35.48323,-106.8956,5984
0,2020,7,10,20.8,30.22,2.5,0.0,0.66,1.36,2.38,3.2,0.32,0.36,38.75656,-107.7196,5985
0,2020,7,10,18.26,28.05,7.63,0.0,0.06,0.22,1.63,3.18,0.49,0.52,42.4544,-123.617,5986
1,2020,7,11,17.3,27.12,7.08,0.0,0.05,0.21,1.76,3.42,0.49,0.52,42.4544,-123.617,5986
2,2020,7,12,17.98,26.62,8.24,0.0,0.05,0.24,2.08,3.67,0.49,0.51,42.4544,-123.617,5986
3,2020,7,13,17.99,27.18,6.84,0.0,0.02,0.12,2.59,3.78,0.48,0.51,42.4544,-123.617,5986
4,2020,7,14,19.98,30.07,7.32,0.0,0.05,0.16,2.52,3.66,0.48,0.51,42.4544,-123.617,5986
0,2020,6,4,19.96,29.15,8.3,0.0,0.08,0.5,1.78,2.48,0.57,0.58,40.8666,-122.2333,5987
1,2020,6,5,16.94,25.02,7.08,0.02,0.08,0.3,2.02,2.84,0.55,0.58,40.8666,-122.2333,5987
0,2020,7,27,28.37,35.6,7.39,1.44,1.83,3.68,2.69,4.77,0.24,0.34,37.23539,-113.3546,5988
1,2020,7,28,28.45,36.34,5.74,0.0,1.93,4.22,2.73,5.52,0.23,0.34,37.23539,-113.3546,5988
2,2020,7,29,29.26,37.15,3.72,0.0,2.02,4.38,2.84,5.7,0.22,0.34,37.23539,-113.3546,5988
0,2020,7,4,28.57,37.58,8.67,0.03,1.99,3.89,3.15,5.17,0.37,0.49,34.50473,-111.761,5989
0,2020,6,24,28.81,37.55,4.64,0.34,1.95,2.95,2.86,4.56,0.12,0.35,37.11283,-111.8289,5990
1,2020,6,25,27.77,35.69,4.52,0.0,2.88,5.09,4.09,6.8,0.13,0.35,37.11283,-111.8289,5990
2,2020,6,26,26.06,34.57,6.47,0.02,2.2,4.66,3.05,6.57,0.12,0.35,37.11283,-111.8289,5990
3,2020,6,27,26.93,35.6,5.37,0.0,2.19,5.06,3.15,6.77,0.12,0.35,37.11283,-111.8289,5990
4,2020,6,28,25.83,32.76,6.16,0.0,7.06,10.12,9.9,13.86,0.12,0.35,37.11283,-111.8289,5990
5,2020,6,29,20.43,26.01,4.03,0.0,5.49,7.88,7.63,10.51,0.12,0.35,37.11283,-111.8289,5990
6,2020,6,30,19.4,28.46,2.01,0.0,2.67,4.91,3.95,6.53,0.12,0.35,37.11283,-111.8289,5990
7,2020,7,1,22.42,31.48,2.87,0.0,2.36,4.65,3.38,6.16,0.12,0.34,37.11283,-111.8289,5990
8,2020,7,2,23.48,32.47,4.27,0.0,3.31,5.85,4.82,7.59,0.12,0.34,37.11283,-111.8289,5990
9,2020,7,3,25.12,32.35,7.45,1.71,1.46,2.76,2.16,3.67,0.16,0.35,37.11283,-111.8289,5990
0,2020,6,21,23.81,32.4,5.43,0.0,2.46,4.84,3.63,6.72,0.31,0.36,38.8395,-112.0229,5991
0,2020,8,27,27.97,37.71,6.47,0.0,2.15,4.83,3.27,6.66,0.16,0.36,34.2279,-116.8602,5992
0,2020,6,13,15.02,23.86,7.39,3.56,0.35,0.59,3.21,4.63,0.4,0.41,38.87054,-107.5928,5993
1,2020,6,14,14.7,23.31,4.7,0.01,0.54,1.3,3.34,5.46,0.39,0.41,38.87054,-107.5928,5993
0,2020,8,15,24.48,34.64,7.2,1.41,1.8,2.97,3.35,4.73,0.37,0.43,42.02592,-120.7168,5994
1,2020,8,16,23.8,30.44,8.36,0.14,1.69,3.77,3.04,5.95,0.36,0.43,42.02592,-120.7168,5994
0,2020,8,18,28.62,37.1,9.34,0.15,2.19,3.38,2.96,4.67,0.17,0.34,40.3171,-118.2084,5995
0,2020,7,13,28.03,35.01,8.79,0.24,3.86,5.66,5.31,7.98,0.13,0.34,34.61514,-106.3862,5996
0,2021,1,14,4.7,13.07,1.83,0.0,3.32,4.31,5.48,6.77,0.24,0.3,33.20894,-105.7054,5997
1,2021,1,15,3.18,11.78,1.4,0.0,2.11,3.78,3.57,5.5,0.24,0.3,33.20894,-105.7054,5997
0,2020,6,17,16.19,24.08,4.21,0.0,2.73,4.33,4.41,6.31,0.32,0.39,37.25079,-112.3853,5998
0,2020,8,19,23.39,33.3,9.46,1.25,0.7,1.16,1.55,3.02,0.44,0.5,33.36831,-108.9046,5999
1,2020,8,20,22.32,32.16,10.5,0.86,0.77,1.54,1.83,3.7,0.44,0.5,33.36831,-108.9046,5999
2,2020,8,21,23.01,32.41,8.91,0.56,0.99,1.84,2.54,4.07,0.43,0.5,33.36831,-108.9046,5999
0,2020,8,20,22.32,32.16,10.5,0.86,0.77,1.54,1.83,3.7,0.44,0.5,33.42139,-108.5237,6000
0,2020,7,7,16.95,25.94,5.86,0.32,2.2,4.98,3.73,7.69,0.3,0.35,37.47389,-107.1852,6001
1,2020,7,8,17.23,25.59,3.72,0.05,2.48,4.64,4.12,7.07,0.28,0.35,37.47389,-107.1852,6001
0,2020,5,3,12.65,22.24,3.66,0.11,3.04,5.64,4.99,8.27,0.35,0.38,36.841844,-105.366786,6002
1,2020,5,4,11.83,22.0,3.54,0.37,2.65,5.03,4.3,7.37,0.35,0.38,36.841844,-105.366786,6002
2,2020,5,5,10.28,20.14,3.6,0.01,2.33,5.04,3.71,7.45,0.34,0.38,36.841844,-105.366786,6002
0,2020,6,8,14.26,23.63,2.87,0.0,4.06,6.05,7.32,10.61,0.31,0.34,36.45911,-106.234407,6003
1,2020,6,9,9.45,19.69,2.69,0.01,3.22,4.42,5.58,7.95,0.31,0.34,36.45911,-106.234407,6003
2,2020,6,10,14.37,25.0,2.99,0.0,1.71,3.84,3.25,6.48,0.3,0.34,36.45911,-106.234407,6003
3,2020,6,11,18.62,28.44,2.93,0.0,1.32,2.46,2.41,4.04,0.29,0.34,36.45911,-106.234407,6003
4,2020,6,12,19.33,28.86,6.65,0.2,1.7,3.01,3.02,5.04,0.28,0.34,36.45911,-106.234407,6003
5,2020,6,13,18.23,27.19,8.0,0.71,2.41,4.04,4.17,6.77,0.28,0.34,36.45911,-106.234407,6003
6,2020,6,14,18.69,27.33,7.14,1.73,2.86,4.68,5.1,7.91,0.3,0.34,36.45911,-106.234407,6003
7,2020,6,15,19.8,29.05,5.49,0.22,1.85,2.88,3.37,4.81,0.29,0.34,36.45911,-106.234407,6003
8,2020,6,16,18.9,25.19,7.63,0.02,2.4,3.72,4.36,6.29,0.28,0.34,36.45911,-106.234407,6003
9,2020,6,17,18.74,28.07,3.36,0.0,2.56,4.6,4.89,7.81,0.27,0.34,36.45911,-106.234407,6003
0,2020,7,29,24.62,32.51,6.77,0.46,2.09,4.64,2.98,6.31,0.43,0.45,37.90985,-108.7919,6004
1,2020,7,30,23.26,31.84,6.53,0.28,2.55,4.71,4.03,6.4,0.42,0.45,37.90985,-108.7919,6004
2,2020,7,31,24.19,33.36,7.57,0.45,1.87,3.91,2.96,5.41,0.41,0.45,37.90985,-108.7919,6004
3,2020,8,1,24.56,32.34,7.63,0.06,2.27,4.27,3.57,5.71,0.41,0.44,37.90985,-108.7919,6004
4,2020,8,2,25.4,33.77,8.24,0.08,2.25,4.5,3.3,6.71,0.41,0.44,37.90985,-108.7919,6004
5,2020,8,3,24.36,33.34,7.32,0.04,2.66,4.27,4.12,5.69,0.39,0.44,37.90985,-108.7919,6004
6,2020,8,4,23.08,32.27,5.43,0.02,2.66,4.41,4.28,5.95,0.38,0.44,37.90985,-108.7919,6004
7,2020,8,5,22.33,30.19,5.98,0.01,2.97,5.59,4.63,7.59,0.36,0.44,37.90985,-108.7919,6004
8,2020,8,6,21.72,29.94,5.0,0.0,3.33,6.2,5.11,8.48,0.34,0.44,37.90985,-108.7919,6004
0,2020,8,25,38.41,45.73,10.86,0.07,2.05,3.42,2.75,4.88,0.07,0.37,32.9254,-113.5054,6005
1,2020,8,26,38.04,46.61,8.48,0.0,1.67,4.12,2.4,5.75,0.07,0.37,32.9254,-113.5054,6005
2,2020,8,27,37.74,46.76,9.16,0.0,2.42,4.08,3.28,5.19,0.07,0.37,32.9254,-113.5054,6005
0,2020,8,14,27.87,36.63,7.57,0.01,1.16,2.27,2.13,3.59,0.33,0.49,33.81327,-109.9566,6006
1,2020,8,15,28.76,37.33,5.86,0.06,1.05,1.95,1.98,3.78,0.31,0.49,33.81327,-109.9566,6006
2,2020,8,16,26.65,36.57,8.48,1.12,1.35,2.18,2.54,4.12,0.31,0.49,33.81327,-109.9566,6006
3,2020,8,17,25.98,34.31,8.79,0.83,1.27,2.11,2.56,4.11,0.33,0.49,33.81327,-109.9566,6006
4,2020,8,18,25.61,34.36,8.54,1.03,0.88,1.48,1.8,2.93,0.33,0.49,33.81327,-109.9566,6006
5,2020,8,19,26.01,35.78,8.91,1.65,1.01,2.71,1.78,4.95,0.35,0.49,33.81327,-109.9566,6006
6,2020,8,20,25.12,34.65,9.4,0.54,1.66,2.66,3.11,4.61,0.37,0.49,33.81327,-109.9566,6006
7,2020,8,21,24.68,33.42,9.22,0.88,1.41,2.64,2.68,4.49,0.37,0.49,33.81327,-109.9566,6006
8,2020,8,22,25.01,35.27,9.46,0.92,1.09,2.56,2.0,4.94,0.35,0.48,33.81327,-109.9566,6006
9,2020,8,23,24.98,34.65,10.31,0.75,1.1,2.06,2.07,3.64,0.36,0.48,33.81327,-109.9566,6006
10,2020,8,24,24.37,33.08,9.7,1.23,1.54,2.96,2.77,5.15,0.36,0.48,33.81327,-109.9566,6006
11,2020,8,25,23.72,32.58,9.83,2.62,1.23,1.96,2.26,3.76,0.38,0.48,33.81327,-109.9566,6006
12,2020,8,26,23.8,30.82,9.77,1.13,1.4,2.56,2.62,4.43,0.43,0.49,33.81327,-109.9566,6006
13,2020,8,27,22.55,28.51,10.93,2.71,1.07,2.2,2.18,3.49,0.45,0.49,33.81327,-109.9566,6006
14,2020,8,28,24.01,32.48,10.44,0.48,1.34,2.25,2.54,3.93,0.42,0.49,33.81327,-109.9566,6006
15,2020,8,29,23.25,31.57,10.56,2.3,1.35,2.63,2.62,4.52,0.41,0.48,33.81327,-109.9566,6006
16,2020,8,30,21.84,29.37,11.23,1.9,1.22,2.0,2.25,3.52,0.45,0.49,33.81327,-109.9566,6006
17,2020,8,31,20.99,28.77,10.01,0.66,1.77,3.48,3.41,6.24,0.45,0.49,33.81327,-109.9566,6006
18,2020,9,1,19.7,27.49,9.7,1.32,1.92,3.62,3.82,6.46,0.44,0.49,33.81327,-109.9566,6006
19,2020,9,2,20.6,30.71,5.98,0.0,1.22,2.31,2.46,4.1,0.41,0.48,33.81327,-109.9566,6006
20,2020,9,3,23.35,33.49,5.19,0.0,1.19,1.78,2.21,2.91,0.38,0.48,33.81327,-109.9566,6006
21,2020,9,4,25.5,34.9,5.62,0.0,1.12,1.84,2.1,3.1,0.36,0.48,33.81327,-109.9566,6006
22,2020,9,5,25.05,34.73,7.87,0.71,1.06,2.34,2.25,4.24,0.35,0.48,33.81327,-109.9566,6006
23,2020,9,6,24.73,34.84,6.59,0.02,1.32,2.4,2.85,4.31,0.34,0.48,33.81327,-109.9566,6006
24,2020,9,7,24.79,35.3,4.21,0.0,1.46,2.65,2.95,4.6,0.32,0.48,33.81327,-109.9566,6006
25,2020,9,8,19.22,25.4,9.95,5.44,2.7,4.91,5.19,8.94,0.36,0.48,33.81327,-109.9566,6006
26,2020,9,9,14.47,22.01,6.04,0.08,2.08,3.69,4.02,6.68,0.46,0.48,33.81327,-109.9566,6006
27,2020,9,10,13.82,23.33,4.58,0.0,0.94,1.77,1.89,3.16,0.42,0.48,33.81327,-109.9566,6006
28,2020,9,11,16.68,26.51,6.23,0.0,1.06,1.74,2.27,3.05,0.4,0.48,33.81327,-109.9566,6006
29,2020,9,12,18.05,28.06,5.0,0.0,0.9,1.7,2.0,3.17,0.38,0.48,33.81327,-109.9566,6006
30,2020,9,13,19.6,28.77,5.92,0.0,1.38,3.16,2.81,5.59,0.37,0.48,33.81327,-109.9566,6006
31,2020,9,14,19.59,28.42,5.92,0.0,0.97,2.34,2.06,4.11,0.35,0.48,33.81327,-109.9566,6006
32,2020,9,15,19.45,28.91,6.35,0.0,1.2,2.3,2.61,4.08,0.34,0.48,33.81327,-109.9566,6006
33,2020,9,16,21.19,30.6,4.03,0.0,1.44,2.12,2.96,3.81,0.33,0.48,33.81327,-109.9566,6006
34,2020,9,17,21.51,30.86,4.39,0.02,1.24,2.68,2.62,4.73,0.31,0.48,33.81327,-109.9566,6006
35,2020,9,18,21.33,30.48,5.62,0.13,1.14,1.63,2.48,3.67,0.3,0.48,33.81327,-109.9566,6006
36,2020,9,19,20.2,28.73,5.86,0.0,1.77,3.05,3.64,5.57,0.3,0.48,33.81327,-109.9566,6006
37,2020,9,20,20.55,29.73,5.25,0.0,1.54,2.43,3.21,4.36,0.29,0.48,33.81327,-109.9566,6006
38,2020,9,21,20.83,29.96,5.55,0.11,1.2,2.17,2.45,3.74,0.28,0.48,33.81327,-109.9566,6006
39,2020,9,22,20.55,28.69,7.26,0.47,1.43,3.1,2.73,5.38,0.29,0.48,33.81327,-109.9566,6006
0,2020,6,11,27.09,36.03,2.99,0.0,2.83,5.06,4.17,6.41,0.23,0.4,34.8681,-113.6437,6007
1,2020,6,12,26.51,34.62,3.36,0.0,4.08,7.36,5.92,9.62,0.23,0.4,34.8681,-113.6437,6007
2,2020,6,13,23.11,29.54,2.81,0.0,3.34,6.88,4.73,9.02,0.23,0.39,34.8681,-113.6437,6007
3,2020,6,14,24.36,31.65,3.11,0.0,2.71,5.71,3.68,7.29,0.23,0.39,34.8681,-113.6437,6007
4,2020,6,15,25.01,33.1,3.42,0.0,3.65,6.44,5.35,8.3,0.23,0.39,34.8681,-113.6437,6007
0,2020,5,21,13.52,23.51,2.93,0.0,1.11,1.72,2.0,3.02,0.39,0.46,34.29155,-110.8407,6008
1,2020,5,22,15.21,24.27,2.75,0.0,2.55,4.46,4.47,7.29,0.39,0.46,34.29155,-110.8407,6008
0,2020,10,11,15.75,25.54,4.21,0.0,2.12,3.59,3.98,5.84,0.22,0.4,34.37097,-110.8423,6009
0,2020,9,18,22.08,30.08,3.6,0.0,1.7,3.15,2.66,3.97,0.19,0.36,38.75059,-109.7387,6010
0,2020,4,30,28.9,36.69,6.59,0.0,1.7,3.54,2.68,4.98,0.37,0.42,33.51318,-111.848,6011
1,2020,5,1,28.2,37.54,6.16,0.0,2.3,4.33,3.5,5.81,0.36,0.41,33.51318,-111.848,6011
0,2020,3,11,10.0,16.57,5.98,1.59,2.56,5.94,3.8,7.81,0.39,0.41,34.76091,-106.0588,6012
0,2020,8,8,20.12,28.52,2.69,0.0,0.5,1.25,2.1,2.85,0.27,0.47,40.5019,-111.5324,6013
0,2020,6,17,28.89,36.4,5.49,0.0,2.21,3.95,3.09,4.77,0.09,0.37,34.51484,-114.3664,6014
1,2020,6,18,30.18,37.65,5.98,0.0,1.88,3.59,2.6,4.29,0.09,0.37,34.51484,-114.3664,6014
2,2020,6,19,32.0,39.55,5.37,0.0,2.01,3.13,2.77,3.71,0.09,0.37,34.51484,-114.3664,6014
0,2020,6,29,30.65,38.51,6.9,0.0,4.55,6.85,6.27,9.23,0.07,0.37,32.82595,-111.9617,6015
0,2020,7,10,23.64,33.11,2.62,0.0,2.03,3.43,3.41,5.05,0.27,0.37,39.27911,-108.2373,6016
1,2020,7,11,24.97,34.94,3.72,0.21,1.38,2.67,2.38,3.92,0.26,0.36,39.27911,-108.2373,6016
0,2020,5,7,17.48,27.25,3.05,0.0,3.58,6.48,5.21,8.66,0.34,0.44,35.38852,-108.5207,6017
1,2020,5,8,16.43,25.81,2.44,0.0,2.63,5.89,3.83,7.8,0.33,0.43,35.38852,-108.5207,6017
0,2020,8,3,31.23,39.37,2.38,0.0,2.02,3.55,2.84,4.46,0.07,0.35,37.23103,-115.0952,6018
1,2020,8,4,30.08,37.63,2.56,0.0,2.68,5.22,3.68,6.51,0.07,0.35,37.23103,-115.0952,6018
2,2020,8,5,28.81,36.15,4.03,0.0,2.86,5.06,3.99,6.34,0.07,0.35,37.23103,-115.0952,6018
3,2020,8,6,27.65,35.12,3.85,0.0,2.9,5.21,4.01,6.46,0.07,0.35,37.23103,-115.0952,6018
4,2020,8,7,27.01,34.22,2.93,0.0,2.38,4.09,3.28,4.98,0.07,0.35,37.23103,-115.0952,6018
5,2020,8,8,27.79,35.11,2.75,0.0,2.04,3.55,2.75,4.27,0.07,0.35,37.23103,-115.0952,6018
6,2020,8,9,28.31,36.19,2.38,0.0,1.88,2.83,2.62,3.36,0.07,0.35,37.23103,-115.0952,6018
7,2020,8,10,28.94,36.05,2.75,0.0,2.06,3.93,2.77,4.8,0.07,0.35,37.23103,-115.0952,6018
8,2020,8,11,29.58,37.51,2.38,0.0,2.91,6.11,3.98,7.78,0.06,0.35,37.23103,-115.0952,6018
9,2020,8,12,29.89,38.26,2.56,0.0,2.31,4.6,3.18,5.78,0.06,0.35,37.23103,-115.0952,6018
10,2020,8,13,30.18,37.64,4.88,0.0,2.4,7.31,3.29,9.7,0.06,0.35,37.23103,-115.0952,6018
11,2020,8,14,31.52,39.27,5.13,0.0,1.02,1.9,1.51,2.59,0.06,0.35,37.23103,-115.0952,6018
12,2020,8,15,33.59,41.54,4.52,0.0,0.92,2.55,1.41,3.3,0.06,0.35,37.23103,-115.0952,6018
13,2020,8,16,33.69,41.54,4.39,0.2,2.26,4.88,3.21,6.12,0.07,0.35,37.23103,-115.0952,6018
14,2020,8,17,33.12,40.93,4.52,0.0,2.57,4.61,3.66,5.7,0.07,0.35,37.23103,-115.0952,6018
15,2020,8,18,33.3,42.24,4.21,0.0,1.34,2.23,2.16,3.17,0.07,0.35,37.23103,-115.0952,6018
16,2020,8,19,33.42,42.26,7.02,0.02,2.05,5.04,2.98,7.09,0.07,0.35,37.23103,-115.0952,6018
0,2020,8,19,20.48,29.56,6.9,0.2,0.26,1.05,2.12,4.41,0.24,0.34,39.48461,-106.6359,6019
1,2020,8,20,19.98,29.21,7.08,0.49,0.17,0.75,1.8,2.59,0.23,0.34,39.48461,-106.6359,6019
2,2020,8,21,19.54,28.22,5.68,0.01,0.42,1.09,1.88,3.02,0.23,0.34,39.48461,-106.6359,6019
3,2020,8,22,20.4,29.6,4.27,0.27,0.58,1.16,1.73,2.32,0.23,0.34,39.48461,-106.6359,6019
0,2020,10,2,14.19,23.87,1.59,0.0,2.2,4.61,3.66,6.67,0.15,0.34,39.17894,-111.0571,6020
0,2020,8,13,18.88,28.88,5.8,0.0,1.17,1.91,2.44,3.63,0.33,0.38,42.36327,-121.4134,6021
1,2020,8,14,21.17,31.88,4.94,0.0,1.01,1.6,2.23,3.07,0.32,0.38,42.36327,-121.4134,6021
0,2020,10,29,8.5,16.51,3.42,0.0,1.3,2.72,1.9,3.28,0.3,0.37,41.06935,-112.9109,6022
1,2020,10,30,9.49,18.56,3.17,0.0,2.2,3.48,3.41,4.45,0.3,0.37,41.06935,-112.9109,6022
2,2020,10,31,8.61,14.85,3.36,0.0,1.75,3.05,2.7,4.54,0.29,0.37,41.06935,-112.9109,6022
0,2020,5,5,17.83,28.78,3.97,0.0,0.43,0.98,2.6,3.59,0.47,0.55,34.42494,-111.1044,6023
0,2020,4,16,-1.24,3.82,2.62,0.55,1.16,1.91,2.23,3.41,0.38,0.38,40.29044,-109.8948,6024
1,2020,4,17,0.82,8.71,1.77,0.11,1.02,2.02,2.14,3.87,0.38,0.38,40.29044,-109.8948,6024
0,2020,7,15,28.0,35.28,6.04,0.0,2.09,3.87,3.41,5.8,0.23,0.42,34.63314,-112.6647,6025
1,2020,7,16,28.33,35.77,5.86,0.09,2.06,3.85,3.34,5.77,0.22,0.42,34.63314,-112.6647,6025
0,2020,6,10,16.9,24.97,5.92,0.0,1.41,2.98,2.72,5.35,0.45,0.48,38.97587,-119.7006,6026
1,2020,6,11,16.73,24.55,5.43,0.0,1.73,3.27,3.24,6.12,0.45,0.48,38.97587,-119.7006,6026
0,2020,8,17,36.72,44.12,8.85,0.0,2.88,4.84,3.98,6.3,0.08,0.38,34.86547,-114.6431,6027
